evidence_block,grain,item,item_2,item_3,rank_label,rank_value,catalog_book_count,sold_book_count,line_count,order_count,total_price,avg_price,avg_pages,author_count,publisher_count,language_count,share_pct,secondary_value,notes
top_title_demand,title,Ten Apples Up On Top!,HarperCollinsChildren’sBooks,English,title_value_rank,4991.0,1,1,1,1,2.29,2.29,62.0,3.0,,,0.003,2003.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Farewell to Salonica: City at the Crossroads,Paul Dry Books,English,title_value_rank,4992.0,1,1,1,1,2.28,2.28,299.0,2.0,,,0.003,2003.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Novels 1956–1964: Seize the Day / Henderson the Rain King / Herzog,Library of America,English,title_value_rank,4993.0,1,1,1,1,2.26,2.26,793.0,2.0,,,0.003,2007.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Seize The Fire,Harlequin American Romance,English,title_value_rank,4994.0,1,1,1,1,2.26,2.26,249.0,1.0,,,0.003,1985.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Cyrano de Bergerac,Nick Hern Books,English,title_value_rank,4995.0,1,1,1,1,2.25,2.25,192.0,0.0,,,0.003,2003.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Storming the Gates of Paradise: Landscapes for Politics,University of California Press,United States English,title_value_rank,4996.0,1,1,1,1,2.25,2.25,416.0,1.0,,,0.003,2007.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Sea Wolf,Alan Rodgers Books,English,title_value_rank,4997.0,1,1,1,1,2.25,2.25,425.0,1.0,,,0.003,2005.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Secret History,Vintage,English,title_value_rank,4998.0,1,1,1,1,2.25,2.25,559.0,1.0,,,0.003,2004.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Becoming a Goddess of Inner Poise: Spirituality for the Bridget Jones in All of Us,Jossey-Bass,English,title_value_rank,4999.0,1,1,1,1,2.23,2.23,239.0,1.0,,,0.003,2004.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Brodie's notes on Aldous Huxley's brave new world,Macmillan,English,title_value_rank,5000.0,1,1,1,1,2.23,2.23,71.0,1.0,,,0.003,1992.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"Dance of the Gods (Circle Trilogy  #2)",Jove,English,title_value_rank,5001.0,1,1,1,1,2.23,2.23,321.0,1.0,,,0.003,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,God's Generals Why They Succeeded and Why Some Fail,Whitaker House,English,title_value_rank,5002.0,1,1,1,1,2.22,2.22,416.0,1.0,,,0.0029,2000.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"Arrows of the Queen (Heralds of Valdemar  #1)",Daw Books,English,title_value_rank,5003.0,1,1,1,1,2.2,2.2,320.0,1.0,,,0.0029,1987.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"Sixty Days and Counting (Science in the Capital  #3)",Bantam Doubleday Dell Publishing Group,English,title_value_rank,5004.0,1,1,1,1,2.2,2.2,388.0,1.0,,,0.0029,2007.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Aquinas's Shorter Summa: Saint Thomas's Own Concise Version of His Summa Theologica,Sophia Institute Press,English,title_value_rank,5005.0,1,1,1,1,2.19,2.19,412.0,1.0,,,0.0029,2005.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,What Life Was Like in the Time of War and Peace: Imperial Russia  AD 1696-1917 (What Life Was Like),Time Life Medical,English,title_value_rank,5006.0,1,1,1,1,2.19,2.19,144.0,1.0,,,0.0029,1999.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"Gravitation #2",Ediciones Glénat España,Spanish,title_value_rank,5007.0,1,1,1,1,2.18,2.18,208.0,1.0,,,0.0029,2004.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Wampeters  Foma and Granfalloons,Dial Press Trade Paperback,United States English,title_value_rank,5008.0,1,1,1,1,2.18,2.18,318.0,1.0,,,0.0029,1999.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Hamlet,Cambridge University Press,English,title_value_rank,5009.0,1,1,1,1,2.17,2.17,289.0,0.0,,,0.0029,2005.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Complete Novels,Penguin Classics,English,title_value_rank,5010.0,1,1,1,1,2.17,2.17,1278.0,0.0,,,0.0029,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"Hikaru no Go  Vol. 9: The Pro Test Begins (Hikaru no Go  #9)",VIZ Media LLC,English,title_value_rank,5011.0,1,1,1,1,2.16,2.16,207.0,3.0,,,0.0029,2007.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"Four to Score (Stephanie Plum  #4)",St. Martin's Press,English,title_value_rank,5012.0,1,1,1,1,2.15,2.15,313.0,1.0,,,0.0028,1999.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Sideways,St. Martin's Griffin,English,title_value_rank,5013.0,1,1,1,1,2.15,2.15,368.0,1.0,,,0.0028,2004.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Medea,Oxford University Press USA,English,title_value_rank,5014.0,1,1,1,1,2.14,2.14,116.0,3.0,,,0.0028,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Ya Sé Que Te Quiero,Rayo,Spanish,title_value_rank,5015.0,1,1,1,1,2.14,2.14,40.0,2.0,,,0.0028,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Little Pilgrim's Progress: From John Bunyan's Classic,Moody Publishers,English,title_value_rank,5016.0,1,1,1,1,2.13,2.13,336.0,1.0,,,0.0028,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Rob Roy MacGregor,Neil Wilson Publishing,English,title_value_rank,5017.0,1,1,1,1,2.13,2.13,192.0,1.0,,,0.0028,2012.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Adolescent,Vintage,English,title_value_rank,5018.0,1,1,1,1,2.13,2.13,647.0,3.0,,,0.0028,2004.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"Fullmetal Alchemist  Vol. 2 (Fullmetal Alchemist  #2)",VIZ Media LLC,English,title_value_rank,5019.0,1,1,1,1,2.11,2.11,192.0,2.0,,,0.0028,2005.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Great Short Works of Herman Melville,Harper Perennial Modern Classics,English,title_value_rank,5020.0,1,1,1,1,2.1,2.1,512.0,2.0,,,0.0028,2004.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Psyche in a Dress,Joanna Cotler Books,English,title_value_rank,5021.0,1,1,1,1,2.1,2.1,116.0,1.0,,,0.0028,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Silent Running,Wiley,English,title_value_rank,5022.0,1,1,1,1,2.1,2.1,320.0,1.0,,,0.0028,1997.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Gift from the Sea,Pantheon Books,United States English,title_value_rank,5023.0,1,1,1,1,2.09,2.09,132.0,1.0,,,0.0028,1991.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"Dance Down the Stars (Duel of Sorcery: Dancer  #3)",DAW,English,title_value_rank,5024.0,1,1,1,1,2.07,2.07,368.0,1.0,,,0.0027,1994.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Act of Creation,Arkana/Penguin,United States English,title_value_rank,5025.0,1,1,1,1,2.07,2.07,752.0,1.0,,,0.0027,1990.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Art of Maurice Sendak,Harry N. Abrams,English,title_value_rank,5026.0,1,1,1,1,2.07,2.07,258.0,1.0,,,0.0027,1998.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Great Influenza: The Story of the Deadliest Pandemic in History,Penguin Books,English,title_value_rank,5027.0,1,1,1,1,2.07,2.07,546.0,1.0,,,0.0027,2005.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Trial,Schocken Books,English,title_value_rank,5028.0,1,1,1,1,2.06,2.06,276.0,0.0,,,0.0027,1999.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,A Yellow Raft in Blue Water,Picador USA,United States English,title_value_rank,5029.0,1,1,1,1,2.05,2.05,372.0,1.0,,,0.0027,2003.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Gorgias,Penguin Classics,British English,title_value_rank,5030.0,1,1,1,1,2.05,2.05,208.0,3.0,,,0.0027,2004.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Mating in Captivity: Reconciling the Erotic and the Domestic,Harper,English,title_value_rank,5031.0,1,1,1,1,2.05,2.05,272.0,1.0,,,0.0027,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Responsibility of Forms: Critical Essays on Music  Art  and Representation,University of California Press,English,title_value_rank,5032.0,1,1,1,1,2.05,2.05,320.0,2.0,,,0.0027,1991.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,A Woman's High Calling Growth and Study Guide,Harvest House Publishers,English,title_value_rank,5033.0,1,1,1,1,2.04,2.04,160.0,1.0,,,0.0027,2001.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Dublin 4,Arrow,United States English,title_value_rank,5034.0,1,1,1,1,2.04,2.04,256.0,1.0,,,0.0027,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Not Even Wrong: The Failure of String Theory and the Search for Unity in Physical Law,Basic Books,English,title_value_rank,5035.0,1,1,1,1,2.04,2.04,291.0,1.0,,,0.0027,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Raise High the Roof Beam  Carpenters and Seymour: an Introduction,Hamish Hamilton,English,title_value_rank,5036.0,1,1,1,1,2.04,2.04,134.0,1.0,,,0.0027,1998.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"Synthetic Men of Mars (Barsoom  #9)",Del Rey,English,title_value_rank,5037.0,1,1,1,1,2.04,2.04,160.0,1.0,,,0.0027,1980.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Elements of Style,MacMillan Publishing Company,United States English,title_value_rank,5038.0,1,1,1,1,2.04,2.04,85.0,0.0,,,0.0027,1991.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"The Family Trade (The Merchant Princes  #1)",Tor Fantasy,English,title_value_rank,5039.0,1,1,1,1,2.04,2.04,308.0,1.0,,,0.0027,2005.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Chronicles of Riddick,Del Rey Books,United States English,title_value_rank,5040.0,1,1,1,1,2.03,2.03,342.0,1.0,,,0.0027,2007.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"John Carter of Mars (Barsoom #11)",Del Rey,English,title_value_rank,5041.0,1,1,1,1,2.02,2.02,167.0,1.0,,,0.0027,1985.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,To America with Love: Letters from the Underground,Red Hen Pr,English,title_value_rank,5042.0,1,1,1,1,2.02,2.02,224.0,2.0,,,0.0027,2000.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"The Enemy (Jack Reacher  #8)",Brilliance Audio,English,title_value_rank,5043.0,1,1,1,1,2.01,2.01,14.0,0.0,,,0.0027,2004.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"Betsy-Tacy and Tib (Betsy-Tacy  #2)",HarperCollins,English,title_value_rank,5044.0,1,1,2,2,2.0,1.0,128.0,2.0,,,0.0027,1994.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"El código Da Vinci (Robert Langdon  #2)",Umbriel,Spanish,title_value_rank,5045.0,1,1,1,1,2.0,2.0,557.0,2.0,,,0.0027,2003.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,For the Sins of My Father: A Mafia Killer  His Son  and the Legacy of a Mob Life,Broadway Books,English,title_value_rank,5046.0,1,1,1,1,1.99,1.99,288.0,2.0,,,0.0026,2003.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"Murder in Foggy Bottom (Capital Crimes  #17)",Fawcett,United States English,title_value_rank,5047.0,1,1,1,1,1.99,1.99,368.0,1.0,,,0.0026,2002.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Paradise,Plume (Penguin Books Ltd),English,title_value_rank,5048.0,1,1,1,1,1.97,1.97,318.0,1.0,,,0.0026,1999.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"Mischief (Harrow House  #2)",Leisure Books,English,title_value_rank,5049.0,1,1,2,2,1.96,0.98,359.0,1.0,,,0.0026,2000.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Black Friday,Vision,English,title_value_rank,5050.0,1,1,1,1,1.96,1.96,480.0,1.0,,,0.0026,2000.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"Gossip Girl (Gossip Girl  #1)",Little Brown and Company,English,title_value_rank,5051.0,1,1,1,1,1.96,1.96,224.0,1.0,,,0.0026,2002.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Fountainhead,Signet Book,English,title_value_rank,5052.0,1,1,1,1,1.96,1.96,704.0,1.0,,,0.0026,1996.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"Dominion (Ollie Chandler #2)",Multnomah Books,English,title_value_rank,5053.0,1,1,1,1,1.95,1.95,603.0,1.0,,,0.0026,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,La Débâcle,Oxford University Press,English,title_value_rank,5054.0,1,1,1,1,1.95,1.95,592.0,3.0,,,0.0026,2000.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Aeneid,Vintage,English,title_value_rank,5055.0,1,1,1,1,1.95,1.95,442.0,0.0,,,0.0026,1990.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Invisible Man,Aerie,English,title_value_rank,5056.0,1,1,1,1,1.95,1.95,178.0,0.0,,,0.0026,1992.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Echo,HarperTeen,English,title_value_rank,5057.0,1,1,1,1,1.94,1.94,215.0,1.0,,,0.0026,2001.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Great Speeches by African Americans: Frederick Douglass  Sojourner Truth  Dr. Martin Luther King  Jr.  Barack Obama  and Others,Dover Publications,English,title_value_rank,5058.0,1,1,1,1,1.94,1.94,160.0,3.0,,,0.0026,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,ヒカルの碁 13、プロ第一戦,集英社,Japanese,title_value_rank,5059.0,1,1,1,1,1.93,1.93,195.0,0.0,,,0.0026,2001.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Alice's Adventures in Wonderland,Candlewick Press,English,title_value_rank,5060.0,1,1,1,1,1.92,1.92,208.0,0.0,,,0.0025,2003.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Choke,Vintage,British English,title_value_rank,5061.0,1,1,1,1,1.92,1.92,293.0,0.0,,,0.0025,2002.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"The Italian Girl (Ackroyd and Thackeray #5)",St. Martin's Press,English,title_value_rank,5062.0,1,1,1,1,1.92,1.92,208.0,1.0,,,0.0025,2000.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,CliffsNotes on Joyce's Dubliners (Cliffs Notes),Cliffs Notes,English,title_value_rank,5063.0,1,1,1,1,1.91,1.91,80.0,2.0,,,0.0025,2003.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Big Bing: Black Holes of Time Management  Gaseous Executive Bodies  Exploding Careers  and Other Theories on the Origins of the Business Universe,Harper Business,United States English,title_value_rank,5064.0,1,1,1,1,1.91,1.91,368.0,1.0,,,0.0025,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Der Fänger im Roggen,Kiepenheuer & Witsch,German,title_value_rank,5065.0,1,1,1,1,1.9,1.9,270.0,2.0,,,0.0025,2003.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Fantastic Mr. Fox,Knopf Books for Young Readers,English,title_value_rank,5066.0,1,1,1,1,1.9,1.9,96.0,2.0,,,0.0025,2002.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Last Bite,Algonquin Books,English,title_value_rank,5067.0,1,1,1,1,1.9,1.9,308.0,1.0,,,0.0025,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Excellence,W. W. Norton Company,English,title_value_rank,5068.0,1,1,1,1,1.89,1.89,176.0,1.0,,,0.0025,1995.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"Fullmetal Alchemist  Vol. 4 (Fullmetal Alchemist  #4)",VIZ Media LLC,English,title_value_rank,5069.0,1,1,1,1,1.89,1.89,200.0,2.0,,,0.0025,2005.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"Excession (Culture  #5)",Bantam Spectra (NY),English,title_value_rank,5070.0,1,1,1,1,1.88,1.88,499.0,0.0,,,0.0025,1998.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Dark Arena,Ballantine Books,English,title_value_rank,5071.0,1,1,1,1,1.88,1.88,288.0,1.0,,,0.0025,2001.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,JLA: Tierra 2,Sticker Design (DC Comics),Spanish,title_value_rank,5072.0,1,1,1,1,1.87,1.87,96.0,3.0,,,0.0025,2005.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Syrup,New York : Penguin Books,United States English,title_value_rank,5073.0,1,1,1,1,1.87,1.87,304.0,1.0,,,0.0025,2000.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Enchanted Castle,Puffin,English,title_value_rank,5074.0,1,1,1,1,1.86,1.86,291.0,2.0,,,0.0025,1994.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Peace,Oxford University Press USA,English,title_value_rank,5075.0,1,1,1,1,1.84,1.84,408.0,2.0,,,0.0024,1999.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Longest Journey,Penguin Classics,English,title_value_rank,5076.0,1,1,1,1,1.84,1.84,396.0,3.0,,,0.0024,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Dante Alighieri's Divine Comedy  the Inferno,Barron's Educational Series,United States English,title_value_rank,5077.0,1,1,1,1,1.83,1.83,101.0,1.0,,,0.0024,1984.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Measure for Measure,Penguin Group(CA),English,title_value_rank,5078.0,1,1,1,1,1.83,1.83,224.0,1.0,,,0.0024,2005.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,A Birthday for Frances,Harper Collins,English,title_value_rank,5079.0,1,1,1,1,1.82,1.82,32.0,2.0,,,0.0024,2002.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,A Little House Birthday,HarperCollins,English,title_value_rank,5080.0,1,1,1,1,1.82,1.82,40.0,2.0,,,0.0024,1998.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"Guilty Pleasures (Anita Blake  Vampire Hunter  #1)",Berkley,English,title_value_rank,5081.0,1,1,1,1,1.82,1.82,355.0,1.0,,,0.0024,2004.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Alcoholics Anonymous,AA World Services,United States English,title_value_rank,5082.0,1,1,1,1,1.81,1.81,576.0,0.0,,,0.0024,2002.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,No Ordinary Time: Franklin and Eleanor Roosevelt: The Home Front in World War II,Simon & Schuster,English,title_value_rank,5083.0,1,1,1,1,1.81,1.81,633.0,1.0,,,0.0024,1995.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Too Busy Not to Pray: Slowing Down to Be With God,InterVarsity Press,United States English,title_value_rank,5084.0,1,1,1,1,1.79,1.79,191.0,2.0,,,0.0024,1998.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Best of America's Test Kitchen 2007: The Year's Best Recipes  Equipment Reviews  and Tastings,America's Test Kitchen,English,title_value_rank,5085.0,1,1,1,1,1.78,1.78,312.0,1.0,,,0.0024,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Cliffs Notes on Hemingway's The Old Man and the Sea,Cliffs Notes,United States English,title_value_rank,5086.0,1,1,1,1,1.76,1.76,80.0,2.0,,,0.0023,2000.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Hasta que te encuentre,TusQuets,Spanish,title_value_rank,5087.0,1,1,1,1,1.76,1.76,1024.0,2.0,,,0.0023,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Lord of the Rings and Philosophy: One Book to Rule Them All,Open Court,English,title_value_rank,5088.0,1,1,1,1,1.76,1.76,240.0,2.0,,,0.0023,2003.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Trial of Henry Kissinger,Verso,English,title_value_rank,5089.0,1,1,1,1,1.76,1.76,161.0,1.0,,,0.0023,2002.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Méli-mélo,J'ai Lu,French,title_value_rank,5090.0,1,1,2,2,1.75,0.875,381.0,1.0,,,0.0023,2002.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Road to Dune,Tor Science Fiction,English,title_value_rank,5091.0,1,1,1,1,1.75,1.75,426.0,3.0,,,0.0023,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Female Chauvinist Pigs: Women and the Rise of Raunch Culture,Free Press,United States English,title_value_rank,5092.0,1,1,1,1,1.74,1.74,236.0,1.0,,,0.0023,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Quicksand,Vintage,English,title_value_rank,5093.0,1,1,1,1,1.74,1.74,224.0,0.0,,,0.0023,1995.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Devil's Teardrop,Simon & Schuster,United States English,title_value_rank,5094.0,1,1,1,1,1.74,1.74,451.0,1.0,,,0.0023,2000.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Richest Man in Babylon,Berkley Books,English,title_value_rank,5095.0,1,1,1,1,1.74,1.74,194.0,0.0,,,0.0023,2008.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"The Adversary (Saga of Pliocene Exile  #4)",Del Rey Books,English,title_value_rank,5096.0,1,1,1,1,1.73,1.73,472.0,1.0,,,0.0023,1987.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"Death Note  Vol. 8: Target (Death Note  #8)",VIZ Media LLC,English,title_value_rank,5097.0,1,1,1,1,1.72,1.72,201.0,3.0,,,0.0023,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Insurgent Collective Action and Civil War in El Salvador,Cambridge University Press,English,title_value_rank,5098.0,1,1,1,1,1.72,1.72,332.0,1.0,,,0.0023,2003.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"La venganza de Opal (Artemis Fowl  #4)",Random House Mondadori,Spanish,title_value_rank,5099.0,1,1,1,1,1.72,1.72,368.0,1.0,,,0.0023,2005.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Mansfield Park,Modern Library,English,title_value_rank,5100.0,1,1,1,1,1.71,1.71,420.0,0.0,,,0.0023,2001.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Robert Frost: A Life,Owl Books (NY),English,title_value_rank,5101.0,1,1,1,1,1.71,1.71,514.0,1.0,,,0.0023,2000.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Sounds  Feelings  Thoughts:  Seventy Poems by Wislawa Szymborska,Princeton University Press,English,title_value_rank,5102.0,1,1,1,1,1.71,1.71,232.0,2.0,,,0.0023,1981.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The War of the Flowers,DAW,English,title_value_rank,5103.0,1,1,1,1,1.71,1.71,828.0,1.0,,,0.0023,2004.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Dostoevsky  Kierkegaard  Nietzsche and Kafka,Charles Scribner's Sons,English,title_value_rank,5104.0,1,1,1,1,1.7,1.7,192.0,1.0,,,0.0023,1997.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,How To Draw The Legend Of Zelda    (troll),Scholastic,United States English,title_value_rank,5105.0,1,1,1,1,1.7,1.7,32.0,2.0,,,0.0023,2004.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Saints,Forge Books,English,title_value_rank,5106.0,1,1,1,1,1.7,1.7,608.0,1.0,,,0.0023,2001.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Twelve Extraordinary Women Workbook,Thomas Nelson,British English,title_value_rank,5107.0,1,1,1,1,1.7,1.7,226.0,1.0,,,0.0023,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,It's Easy Being Green: A Handbook for Earth-Friendly Living,Gibbs Smith,English,title_value_rank,5108.0,1,1,2,2,1.69,0.845,168.0,2.0,,,0.0022,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"All I Want is Everything (Gossip Girl  #3)",Poppy,English,title_value_rank,5109.0,1,1,1,1,1.69,1.69,240.0,1.0,,,0.0022,2003.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"Dragonfly in Amber (Outlander  #2)",Bantam,English,title_value_rank,5110.0,1,1,1,1,1.69,1.69,743.0,0.0,,,0.0022,2001.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Novels  1926-1929,Library of America,English,title_value_rank,5111.0,1,1,1,1,1.69,1.69,1180.0,3.0,,,0.0022,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Frogs,Digireads.com,United States English,title_value_rank,5112.0,1,1,1,1,1.69,1.69,88.0,2.0,,,0.0022,2005.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Illustrated Hitchhiker's Guide To The Galaxy,Harmony,English,title_value_rank,5113.0,1,1,1,1,1.68,1.68,96.0,1.0,,,0.0022,1994.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
