evidence_block,grain,item,item_2,item_3,rank_label,rank_value,release_year,start_year,end_year,games,game_platforms,platforms,publishers,genres,regions,reported_sales_volume,sales_share,avg_sales_per_game_platform,secondary_value,secondary_label,notes
publisher_hit_dependency,publisher_top_game,Stainless Games,Carmageddon: Max Damage,,publisher_sales_rank,11704.0,,,,1,1,1,1,1,2,0.02,0.0,0.02,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Strategy First,Cossacks: European Wars,,publisher_sales_rank,11705.0,,,,1,1,1,1,1,1,0.02,0.0,0.02,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Technos Japan Corporation,Super Dodge Ball,,publisher_sales_rank,11706.0,,,,1,1,1,1,1,1,0.02,0.0,0.02,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Visco,The Haunted: Hell's Reach,,publisher_sales_rank,11707.0,,,,1,1,1,1,1,1,0.02,0.0,0.02,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Warashi,Triggerheart Exelica,,publisher_sales_rank,11708.0,,,,1,1,1,1,1,1,0.02,0.0,0.02,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,fonfun,World Neverland 2in1 Portable: Olerud Kingdom & Republic of Pluto,,publisher_sales_rank,11709.0,,,,1,1,1,1,1,1,0.02,0.0,0.02,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,id Software,Doom,,publisher_sales_rank,11710.0,,,,1,1,1,1,1,1,0.02,0.0,0.02,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Ascaron Entertainment,The Train Giant,,publisher_sales_rank,11711.0,,,,1,1,1,1,1,1,0.01,0.0,0.01,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Boost On,Isshoni Gohan. Portable,,publisher_sales_rank,11712.0,,,,1,1,1,1,1,1,0.01,0.0,0.01,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Commseed,Juggler DS,,publisher_sales_rank,11713.0,,,,1,1,1,1,1,1,0.01,0.0,0.01,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,EON Digital Entertainment,Builder's Block,,publisher_sales_rank,11714.0,,,,1,1,1,1,1,1,0.01,0.0,0.01,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Epic Games,Paragon,,publisher_sales_rank,11715.0,,,,1,1,1,1,1,1,0.01,0.0,0.01,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Genterprise,Umihara Kawase Jun: Second Edition Kanzenban,,publisher_sales_rank,11716.0,,,,1,1,1,1,1,1,0.01,0.0,0.01,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Interchannel-Holon,Palais de Reine,,publisher_sales_rank,11717.0,,,,1,1,1,1,1,1,0.01,0.0,0.01,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,"Interworks Unlimited, Inc.",Pro Angler Moves,,publisher_sales_rank,11718.0,,,,1,1,1,1,1,1,0.01,0.0,0.01,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Inti Creates,Azure Striker Gunvolt: Striker Pack,,publisher_sales_rank,11719.0,,,,1,1,1,1,1,1,0.01,0.0,0.01,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Lighthouse Interactive,Ship Simulator 2008,,publisher_sales_rank,11720.0,,,,1,1,1,1,1,1,0.01,0.0,0.01,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Masque Publishing,IGT Slots: Lucky Larry's Lobstermania,,publisher_sales_rank,11721.0,,,,1,1,1,1,1,1,0.01,0.0,0.01,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Media Entertainment,"Pachi-Slot Teiou: Golgo 13 Las Vegas (JP sales, but wrong system)",,publisher_sales_rank,11722.0,,,,1,1,1,1,1,1,0.01,0.0,0.01,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Michaelsoft,Wizardry XTH: Unlimited Students,,publisher_sales_rank,11723.0,,,,1,1,1,1,1,1,0.01,0.0,0.01,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Naxat Soft,Naxat Soft Reachmania Vol. 1: CR Galaxy Angel,,publisher_sales_rank,11724.0,,,,1,1,1,1,1,1,0.01,0.0,0.01,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,New World Computing,Empire Deluxe,,publisher_sales_rank,11725.0,,,,1,1,1,1,1,1,0.01,0.0,0.01,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Ongakukan,Railfan,,publisher_sales_rank,11726.0,,,,1,1,1,1,1,1,0.01,0.0,0.01,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Otomate,Natsuzora no Monologue,,publisher_sales_rank,11727.0,,,,1,1,1,1,1,1,0.01,0.0,0.01,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Paradox Development,Cities: Skylines Snowfall,,publisher_sales_rank,11728.0,,,,1,1,1,1,1,1,0.01,0.0,0.01,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Piacci,FairlyLife: MiracleDays,,publisher_sales_rank,11729.0,,,,1,1,1,1,1,1,0.01,0.0,0.01,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Rain Games,Teslagrad,,publisher_sales_rank,11730.0,,,,1,1,1,1,1,1,0.01,0.0,0.01,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Takuyo,Shinigami to Shoujo,,publisher_sales_rank,11731.0,,,,1,1,1,1,1,1,0.01,0.0,0.01,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,UIG Entertainment,Farming 2017 - The Simulation,,publisher_sales_rank,11732.0,,,,1,1,1,1,1,1,0.01,0.0,0.01,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_region_balance,publisher_region_balance,Nintendo,North America,,publisher_sales_rank,1.0,,,,,,,1,,,1784.23,0.2023,,0.4572,dominant_region_share_within_publisher,Region balance distinguishes broadly global publishers from region-heavy publishers.
publisher_region_balance,publisher_region_balance,Electronic Arts,North America,,publisher_sales_rank,8.0,,,,,,,1,,,1096.45,0.1243,,0.5343,dominant_region_share_within_publisher,Region balance distinguishes broadly global publishers from region-heavy publishers.
publisher_region_balance,publisher_region_balance,Activision,North America,,publisher_sales_rank,12.0,,,,,,,1,,,721.06,0.0818,,0.5908,dominant_region_share_within_publisher,Region balance distinguishes broadly global publishers from region-heavy publishers.
publisher_region_balance,publisher_region_balance,Sony Computer Entertainment,North America,,publisher_sales_rank,13.0,,,,,,,1,,,607.27,0.0689,,0.4367,dominant_region_share_within_publisher,Region balance distinguishes broadly global publishers from region-heavy publishers.
publisher_region_balance,publisher_region_balance,Ubisoft,North America,,publisher_sales_rank,20.0,,,,,,,1,,,473.33,0.0537,,0.5341,dominant_region_share_within_publisher,Region balance distinguishes broadly global publishers from region-heavy publishers.
publisher_region_balance,publisher_region_balance,Take-Two Interactive,North America,,publisher_sales_rank,21.0,,,,,,,1,,,399.45,0.0453,,0.5519,dominant_region_share_within_publisher,Region balance distinguishes broadly global publishers from region-heavy publishers.
publisher_genre_focus,publisher_genre_leader,Nintendo,Platform,,publisher_sales_rank,13.0,,,,,,,1,1,,1784.23,0.2023,,0.2388,leading_genre_share_within_publisher,Genre focus checks whether publisher scale comes from a balanced catalogue or one dominant genre.
publisher_genre_focus,publisher_genre_leader,Electronic Arts,Sports,,publisher_sales_rank,22.0,,,,,,,1,1,,1096.45,0.1243,,0.4273,leading_genre_share_within_publisher,Genre focus checks whether publisher scale comes from a balanced catalogue or one dominant genre.
publisher_scale_bucket_concentration,publisher_scale_bucket,top_10_publishers,,,bucket_sales_rank,1.0,,,,5365,8107,,10,,,6224.63,0.7058,0.7678,,not_applicable,Publisher concentration bucket shows how much market weight sits with the largest publisher group.
publisher_scale_bucket_concentration,publisher_scale_bucket,rank_11_to_50_publishers,,,bucket_sales_rank,2.0,,,,3333,4719,,40,,,2103.93,0.2386,0.4458,,not_applicable,Publisher concentration bucket shows how much market weight sits with the largest publisher group.
publisher_scale_bucket_concentration,publisher_scale_bucket,long_tail_publishers,,,bucket_sales_rank,3.0,,,,3034,3500,,527,,,490.54,0.0556,0.1402,,not_applicable,Publisher concentration bucket shows how much market weight sits with the largest publisher group.
