evidence_block,grain,item,item_2,item_3,rank_label,rank_value,orders,customers,stores,products,channels,net_sales_proxy,gross_margin_proxy,gross_margin_proxy_rate_pct,avg_discount_pct,avg_delivery_days,share_pct,notes
customer_product_preference,customer_product,Medsep Group,Wardrobes,2,product_rank_in_customer,2.0,6,,,,,77763.215,17740.9185,22.814,,,6.3194,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,Medsep Group,Floor Lamps,3,product_rank_in_customer,3.0,5,,,,,67202.005,21161.4445,31.4893,,,5.4611,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,Ohio ,Basketball,1,product_rank_in_customer,1.0,3,,,,,87165.995,30296.986,34.7578,,,5.3062,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,Ohio ,Pendants,2,product_rank_in_customer,2.0,8,,,,,82977.49,22447.944,27.0531,,,5.0512,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,Ohio ,Table Linens,3,product_rank_in_customer,3.0,9,,,,,82079.8575,34340.3828,41.8378,,,4.9966,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,"PEDIFIX, Corp",Collectibles,1,product_rank_in_customer,1.0,5,,,,,77400.5775,37391.6575,48.3093,,,5.7438,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,"PEDIFIX, Corp",Wardrobes,2,product_rank_in_customer,2.0,4,,,,,72427.5025,24497.861,33.824,,,5.3747,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,"PEDIFIX, Corp",Photo Frames,3,product_rank_in_customer,3.0,5,,,,,70247.49,25163.339,35.821,,,5.2129,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,"Apotheca, Ltd",Table Linens,1,product_rank_in_customer,1.0,5,,,,,115166.635,47371.307,41.1328,,,6.2556,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,"Apotheca, Ltd",Cocktail Glasses,2,product_rank_in_customer,2.0,8,,,,,108776.845,49637.3988,45.6323,,,5.9086,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,"Apotheca, Ltd",Collectibles,3,product_rank_in_customer,3.0,7,,,,,97763.385,36977.3235,37.8233,,,5.3103,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,Ascend Ltd,Mirrors,1,product_rank_in_customer,1.0,6,,,,,81806.665,27165.5705,33.207,,,6.585,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,Ascend Ltd,Rugs,2,product_rank_in_customer,2.0,6,,,,,79246.4275,18176.7913,22.937,,,6.379,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,Ascend Ltd,Festive,3,product_rank_in_customer,3.0,6,,,,,59958.97,22553.1745,37.6143,,,4.8264,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,O.E. Ltd,Wardrobes,1,product_rank_in_customer,1.0,7,,,,,106869.02,31735.3535,29.6956,,,7.3056,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,O.E. Ltd,Pendants,2,product_rank_in_customer,2.0,6,,,,,97718.495,26630.049,27.2518,,,6.6801,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,O.E. Ltd,Wall Frames,3,product_rank_in_customer,3.0,5,,,,,90447.99,22525.087,24.9039,,,6.183,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,Select ,Phones,1,product_rank_in_customer,1.0,8,,,,,86126.49,27381.8285,31.7926,,,5.9347,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,Select ,Sculptures,2,product_rank_in_customer,2.0,5,,,,,80332.8325,17347.0393,21.594,,,5.5355,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,Select ,Bar Tools,3,product_rank_in_customer,3.0,4,,,,,76054.715,31188.992,41.0086,,,5.2407,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,21st Ltd,Festive,1,product_rank_in_customer,1.0,6,,,,,95692.5825,38322.9645,40.048,,,6.0536,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,21st Ltd,Accessories,2,product_rank_in_customer,2.0,7,,,,,95481.03,28511.4515,29.8609,,,6.0402,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,21st Ltd,Floral,3,product_rank_in_customer,3.0,7,,,,,92994.66,34825.1375,37.4485,,,5.8829,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,Bare ,Cocktail Glasses,1,product_rank_in_customer,1.0,7,,,,,104957.6775,38668.8168,36.8423,,,7.8739,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,Bare ,Collectibles,2,product_rank_in_customer,2.0,6,,,,,67278.72,24891.273,36.9972,,,5.0472,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,Bare ,Pendants,3,product_rank_in_customer,3.0,6,,,,,66931.1575,20963.9808,31.3217,,,5.0211,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,Eminence Corp,Wardrobes,1,product_rank_in_customer,1.0,9,,,,,143254.375,43792.5135,30.5698,,,8.7802,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,Eminence Corp,Platters,2,product_rank_in_customer,2.0,7,,,,,92642.24,37045.3098,39.9875,,,5.6782,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,Eminence Corp,Bar Tools,3,product_rank_in_customer,3.0,8,,,,,82157.075,31495.3695,38.3356,,,5.0355,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,Ole Group,Collectibles,1,product_rank_in_customer,1.0,3,,,,,75883.195,22567.22,29.7394,,,4.5352,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,Ole Group,Candleholders,2,product_rank_in_customer,2.0,4,,,,,72075.25,27388.323,37.9996,,,4.3076,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,Ole Group,Furniture Cushions,3,product_rank_in_customer,3.0,6,,,,,63442.97,16941.192,26.703,,,3.7917,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,Rochester Ltd,Candles,1,product_rank_in_customer,1.0,8,,,,,105784.29,40879.478,38.6442,,,7.8571,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,Rochester Ltd,Mirrors,2,product_rank_in_customer,2.0,9,,,,,90163.91,41084.1965,45.5661,,,6.6969,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,Rochester Ltd,Accessories,3,product_rank_in_customer,3.0,5,,,,,76991.71,31513.48,40.931,,,5.7185,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,Amylin Group,Rugs,1,product_rank_in_customer,1.0,7,,,,,115749.535,49439.4785,42.7125,,,8.482,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,Amylin Group,Candles,2,product_rank_in_customer,2.0,4,,,,,72569.71,20847.187,28.7271,,,5.3178,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,Amylin Group,Mirrors,3,product_rank_in_customer,3.0,3,,,,,72320.805,28267.5535,39.0863,,,5.2996,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,Ei ,Sculptures,1,product_rank_in_customer,1.0,7,,,,,112107.08,54958.2735,49.023,,,6.929,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,Ei ,Bathroom Furniture,2,product_rank_in_customer,2.0,4,,,,,106340.8925,49117.2228,46.1885,,,6.5726,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,Ei ,Furniture Cushions,3,product_rank_in_customer,3.0,7,,,,,78776.59,35121.8787,44.5842,,,4.869,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,"Fenwal, Corp",Candleholders,1,product_rank_in_customer,1.0,10,,,,,74843.355,33062.9153,44.1762,,,5.1188,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,"Fenwal, Corp",Bean Bags,2,product_rank_in_customer,2.0,4,,,,,68891.745,26888.698,39.0304,,,4.7118,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,"Fenwal, Corp",TV and video,3,product_rank_in_customer,3.0,5,,,,,64499.56,27570.3865,42.7451,,,4.4114,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,Pure Group,Wall Frames,1,product_rank_in_customer,1.0,7,,,,,103880.82,34194.917,32.9175,,,5.8668,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,Pure Group,Vanities,2,product_rank_in_customer,2.0,6,,,,,85525.3325,33793.9118,39.5133,,,4.8301,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,Pure Group,Computers,3,product_rank_in_customer,3.0,4,,,,,75537.81,22346.9095,29.5837,,,4.2661,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,Qualitest ,Pillows,1,product_rank_in_customer,1.0,6,,,,,117933.065,41648.3645,35.3153,,,7.6509,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,Qualitest ,Vanities,2,product_rank_in_customer,2.0,6,,,,,111240.77,44129.7513,39.6705,,,7.2167,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,Qualitest ,Accessories,3,product_rank_in_customer,3.0,7,,,,,81341.015,22639.0405,27.8323,,,5.277,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,Capweld ,Bar Tools,1,product_rank_in_customer,1.0,4,,,,,98765.035,28068.1268,28.4191,,,7.3378,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,Capweld ,Furniture Cushions,2,product_rank_in_customer,2.0,6,,,,,82462.93,20800.6285,25.2242,,,6.1266,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,Capweld ,Platters,3,product_rank_in_customer,3.0,6,,,,,77261.385,27385.0547,35.4447,,,5.7402,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,"Exact-Rx, Corp",Basketball,1,product_rank_in_customer,1.0,4,,,,,75519.72,33829.7325,44.7959,,,5.5748,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,"Exact-Rx, Corp",Wall Frames,2,product_rank_in_customer,2.0,5,,,,,71430.8775,29988.4445,41.9825,,,5.2729,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,"Exact-Rx, Corp",Sculptures,3,product_rank_in_customer,3.0,6,,,,,62004.9825,17402.473,28.0662,,,4.5771,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,New Ltd,Dining Furniture,1,product_rank_in_customer,1.0,4,,,,,99160.67,22164.2868,22.3519,,,7.1406,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,New Ltd,Computers,2,product_rank_in_customer,2.0,5,,,,,80076.39,23793.997,29.7141,,,5.7663,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,New Ltd,Furniture Cushions,3,product_rank_in_customer,3.0,7,,,,,78382.4625,27963.208,35.6753,,,5.6443,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,OUR Ltd,Table Lamps,1,product_rank_in_customer,1.0,8,,,,,101358.94,33747.7455,33.2953,,,5.9183,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,OUR Ltd,Accessories,2,product_rank_in_customer,2.0,5,,,,,83396.4075,35482.4833,42.5468,,,4.8695,Check whether high-value customers are broad buyers or concentrated around one product.
customer_product_preference,customer_product,OUR Ltd,Bedroom Furniture,3,product_rank_in_customer,3.0,6,,,,,74722.2525,25546.174,34.1882,,,4.363,Check whether high-value customers are broad buyers or concentrated around one product.
