evidence_block,grain,item,item_2,item_3,rank_label,rank_value,inspections,establishments,violations,critical_violations,serious_violations,minor_violations,total_fine,pass_count,conditional_count,fail_count,issue_rate_pct,avg_violations_per_inspection,avg_fine_per_inspection,notes
inspection_type_ward_profile,inspection_type_ward,CANVASS SPECIAL EVENTS,10,,ward_rank_within_type,1.0,1,1,3,0,0,3,300.0,1,0,0,0.0,3.0,300.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,LICENSE WRONG ADDRESS,29,,ward_rank_within_type,1.0,1,1,0,0,0,0,0.0,0,0,1,100.0,0.0,0.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,LICENSE/NOT READY,44,,ward_rank_within_type,1.0,1,1,0,0,0,0,0.0,0,0,1,100.0,0.0,0.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,LICENSE/NOT READY,47,,ward_rank_within_type,2.0,1,1,0,0,0,0,0.0,0,0,1,100.0,0.0,0.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,LIQUOR CATERING,47,,ward_rank_within_type,1.0,1,1,6,1,0,5,1000.0,0,0,1,100.0,6.0,1000.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,License,42,,ward_rank_within_type,1.0,1977,1664,2553,268,294,1991,406600.0,1303,40,529,28.781,1.2914,205.6651,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,License,27,,ward_rank_within_type,2.0,1045,881,2106,257,346,1503,365300.0,590,29,389,40.0,2.0153,349.5694,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,License,25,,ward_rank_within_type,3.0,695,580,1670,160,288,1222,274200.0,360,11,285,42.5899,2.4029,394.5324,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,License,1,,ward_rank_within_type,4.0,673,564,1414,163,224,1027,240200.0,356,5,275,41.6048,2.101,356.9094,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,License,44,,ward_rank_within_type,5.0,564,474,1256,130,157,969,201150.0,311,11,217,40.4255,2.227,356.6489,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,License,2,,ward_rank_within_type,6.0,560,456,939,99,154,686,156600.0,344,11,181,34.2857,1.6768,279.6429,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,License,47,,ward_rank_within_type,7.0,467,393,1110,88,143,879,167650.0,286,4,153,33.6188,2.3769,358.9936,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,License,43,,ward_rank_within_type,8.0,454,377,1186,136,158,892,196700.0,242,23,170,42.511,2.6123,433.2599,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,License,28,,ward_rank_within_type,9.0,443,371,1247,125,162,960,199000.0,238,10,178,42.4379,2.8149,449.2099,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,License,32,,ward_rank_within_type,10.0,399,322,832,64,123,645,127250.0,219,12,145,39.3484,2.0852,318.9223,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,SFP/COMPLAINT,17,,ward_rank_within_type,1.0,1,1,2,0,0,2,200.0,1,0,0,0.0,2.0,200.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,SFP/COMPLAINT,2,,ward_rank_within_type,2.0,1,1,10,3,2,5,2500.0,0,0,1,100.0,10.0,2500.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,SFP/COMPLAINT,39,,ward_rank_within_type,3.0,1,1,2,0,0,2,200.0,1,0,0,0.0,2.0,200.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,SFP/COMPLAINT,46,,ward_rank_within_type,4.0,1,1,9,1,1,7,1450.0,0,1,0,100.0,9.0,1450.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Sample Collection,42,,ward_rank_within_type,1.0,1,1,0,0,0,0,0.0,0,1,0,100.0,0.0,0.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Special Events (Festivals),25,,ward_rank_within_type,1.0,9,9,45,3,1,41,5850.0,8,0,1,11.1111,5.0,650.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Special Events (Festivals),42,,ward_rank_within_type,2.0,4,4,14,0,0,14,1400.0,4,0,0,0.0,3.5,350.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Special Events (Festivals),10,,ward_rank_within_type,3.0,3,2,24,4,4,16,4600.0,1,0,2,66.6667,8.0,1533.3333,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Special Events (Festivals),38,,ward_rank_within_type,4.0,3,1,5,0,0,5,500.0,3,0,0,0.0,1.6667,166.6667,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Special Events (Festivals),41,,ward_rank_within_type,5.0,3,2,13,1,0,12,1700.0,2,1,0,33.3333,4.3333,566.6667,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Special Events (Festivals),8,,ward_rank_within_type,6.0,2,1,9,0,0,9,900.0,2,0,0,0.0,4.5,450.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Special Events (Festivals),11,,ward_rank_within_type,7.0,1,1,0,0,0,0,0.0,1,0,0,0.0,0.0,0.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Special Events (Festivals),16,,ward_rank_within_type,8.0,1,1,4,0,0,4,400.0,1,0,0,0.0,4.0,400.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Special Events (Festivals),24,,ward_rank_within_type,9.0,1,1,4,0,0,4,400.0,1,0,0,0.0,4.0,400.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Special Events (Festivals),29,,ward_rank_within_type,10.0,1,1,0,0,0,0,0.0,1,0,0,0.0,0.0,0.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,license task 1474,1,,ward_rank_within_type,1.0,1,1,0,0,0,0,0.0,1,0,0,0.0,0.0,0.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Canvass Re-Inspection,42,,ward_rank_within_type,1.0,1454,889,5895,306,1253,4336,343900.0,1290,99,57,10.729,4.0543,236.5199,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Canvass Re-Inspection,27,,ward_rank_within_type,2.0,616,368,3277,145,700,2432,241850.0,521,42,40,13.3117,5.3198,392.6136,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Canvass Re-Inspection,1,,ward_rank_within_type,3.0,575,324,3336,134,707,2495,219550.0,497,36,38,12.8696,5.8017,381.8261,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Canvass Re-Inspection,25,,ward_rank_within_type,4.0,567,310,3228,121,674,2433,202350.0,490,39,29,11.9929,5.6931,356.8783,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Canvass Re-Inspection,2,,ward_rank_within_type,5.0,551,290,2722,114,583,2025,183600.0,482,35,29,11.6152,4.9401,333.2123,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Canvass Re-Inspection,44,,ward_rank_within_type,6.0,529,309,2952,110,652,2190,164650.0,472,22,28,9.4518,5.5803,311.2476,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Canvass Re-Inspection,43,,ward_rank_within_type,7.0,497,277,2953,109,567,2277,182350.0,411,52,30,16.499,5.9416,366.9014,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Canvass Re-Inspection,47,,ward_rank_within_type,8.0,407,254,2193,102,468,1623,108300.0,366,21,15,8.8452,5.3882,266.0934,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Canvass Re-Inspection,41,,ward_rank_within_type,9.0,393,198,2062,102,432,1528,115500.0,350,24,18,10.687,5.2468,293.8931,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Canvass Re-Inspection,48,,ward_rank_within_type,10.0,373,198,1834,74,380,1380,101250.0,342,16,12,7.5067,4.9169,271.4477,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Complaint,42,,ward_rank_within_type,1.0,1406,798,5598,536,565,4497,858950.0,774,270,346,43.8122,3.9815,610.9175,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Complaint,27,,ward_rank_within_type,2.0,545,301,2853,270,406,2177,454200.0,217,103,213,57.9817,5.2349,833.3945,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Complaint,25,,ward_rank_within_type,3.0,437,223,2369,251,297,1821,381850.0,176,81,170,57.4371,5.4211,873.7986,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Complaint,2,,ward_rank_within_type,4.0,427,207,1954,215,240,1499,317400.0,171,99,131,53.8642,4.5761,743.3255,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Complaint,1,,ward_rank_within_type,5.0,414,219,2069,193,266,1610,324000.0,165,71,155,54.5894,4.9976,782.6087,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Complaint,44,,ward_rank_within_type,6.0,395,235,1878,228,262,1388,318300.0,150,83,131,54.1772,4.7544,805.8228,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Complaint,6,,ward_rank_within_type,7.0,353,159,1805,131,241,1433,269050.0,135,59,148,58.6402,5.1133,762.1813,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Complaint,50,,ward_rank_within_type,8.0,343,150,2024,186,234,1604,311900.0,134,53,140,56.2682,5.9009,909.3294,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Complaint,28,,ward_rank_within_type,9.0,341,167,1853,118,257,1478,271050.0,148,45,143,55.132,5.434,794.868,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Complaint,4,,ward_rank_within_type,10.0,334,177,1433,116,150,1167,212200.0,172,62,92,46.1078,4.2904,635.3293,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Complaint-Fire,42,,ward_rank_within_type,1.0,33,30,111,5,10,96,14600.0,21,4,8,36.3636,3.3636,442.4242,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Complaint-Fire,28,,ward_rank_within_type,2.0,13,9,75,1,12,62,9700.0,4,0,8,61.5385,5.7692,746.1538,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Complaint-Fire,27,,ward_rank_within_type,3.0,11,11,62,5,6,51,9100.0,4,3,4,63.6364,5.6364,827.2727,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Complaint-Fire,17,,ward_rank_within_type,4.0,6,6,20,2,2,16,3100.0,3,0,2,33.3333,3.3333,516.6667,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Complaint-Fire,9,,ward_rank_within_type,5.0,6,6,9,0,2,7,1200.0,3,0,2,33.3333,1.5,200.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Complaint-Fire,2,,ward_rank_within_type,6.0,4,3,7,0,0,7,700.0,3,0,1,25.0,1.75,175.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Complaint-Fire,23,,ward_rank_within_type,7.0,4,4,17,0,1,16,1850.0,3,0,1,25.0,4.25,462.5,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Complaint-Fire,25,,ward_rank_within_type,8.0,4,4,13,1,1,11,1850.0,2,0,2,50.0,3.25,462.5,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Complaint-Fire,3,,ward_rank_within_type,9.0,4,4,13,0,0,13,1300.0,3,0,0,0.0,3.25,325.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Complaint-Fire,37,,ward_rank_within_type,10.0,4,3,10,0,0,10,1000.0,2,0,2,50.0,2.5,250.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Suspected Food Poisoning,42,,ward_rank_within_type,1.0,139,123,554,73,51,430,92250.0,71,37,31,48.9209,3.9856,663.6691,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Suspected Food Poisoning,2,,ward_rank_within_type,2.0,34,29,154,17,18,119,24900.0,17,3,14,50.0,4.5294,732.3529,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Suspected Food Poisoning,44,,ward_rank_within_type,3.0,31,25,158,29,16,113,29800.0,8,12,10,70.9677,5.0968,961.2903,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Suspected Food Poisoning,4,,ward_rank_within_type,4.0,25,24,113,6,9,98,15050.0,16,3,6,36.0,4.52,602.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Suspected Food Poisoning,41,,ward_rank_within_type,5.0,25,22,111,6,4,101,14100.0,18,4,3,28.0,4.44,564.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Suspected Food Poisoning,47,,ward_rank_within_type,6.0,25,23,145,21,19,105,25750.0,9,9,6,60.0,5.8,1030.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Suspected Food Poisoning,43,,ward_rank_within_type,7.0,23,22,144,27,19,98,28050.0,6,8,9,73.913,6.2609,1219.5652,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Suspected Food Poisoning,25,,ward_rank_within_type,8.0,21,21,147,21,20,106,26100.0,7,4,10,66.6667,7.0,1242.8571,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Suspected Food Poisoning,27,,ward_rank_within_type,9.0,20,18,96,15,6,75,16500.0,9,6,4,50.0,4.8,825.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Suspected Food Poisoning,1,,ward_rank_within_type,10.0,18,16,101,13,11,77,16950.0,6,7,5,66.6667,5.6111,941.6667,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,TASK FORCE NIGHT,27,,ward_rank_within_type,1.0,1,1,7,1,3,3,1550.0,0,0,1,100.0,7.0,1550.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Task Force Liquor Catering,39,,ward_rank_within_type,1.0,1,1,0,0,0,0,0.0,1,0,0,0.0,0.0,0.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,task force(1470) liquor tavern,40,,ward_rank_within_type,1.0,1,1,7,2,1,4,1650.0,0,0,1,100.0,7.0,1650.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,CANVASS SCHOOL/SPECIAL EVENT,10,,ward_rank_within_type,1.0,1,1,1,0,0,1,100.0,1,0,0,0.0,1.0,100.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Duplicated,4,,ward_rank_within_type,1.0,1,1,0,0,0,0,0.0,0,0,1,100.0,0.0,0.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,LICENSE,6,,ward_rank_within_type,1.0,1,1,0,0,0,0,0.0,1,0,0,0.0,0.0,0.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Non-Inspection,12,,ward_rank_within_type,1.0,2,2,11,0,2,9,1400.0,0,1,1,100.0,5.5,700.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Non-Inspection,11,,ward_rank_within_type,2.0,1,1,0,0,0,0,0.0,0,0,1,100.0,0.0,0.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Non-Inspection,20,,ward_rank_within_type,3.0,1,1,0,0,0,0,0.0,0,1,0,100.0,0.0,0.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Non-Inspection,27,,ward_rank_within_type,4.0,1,1,6,0,3,3,1050.0,0,0,1,100.0,6.0,1050.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Non-Inspection,28,,ward_rank_within_type,5.0,1,1,0,0,0,0,0.0,0,0,1,100.0,0.0,0.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Non-Inspection,32,,ward_rank_within_type,6.0,1,1,0,0,0,0,0.0,0,0,1,100.0,0.0,0.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Non-Inspection,42,,ward_rank_within_type,7.0,1,1,0,0,0,0,0.0,0,0,1,100.0,0.0,0.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Non-Inspection,unknown,,ward_rank_within_type,8.0,1,1,3,0,0,3,300.0,1,0,0,0.0,3.0,300.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Package Liquor 1474,42,,ward_rank_within_type,1.0,8,8,5,0,0,5,500.0,6,0,2,25.0,0.625,62.5,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Package Liquor 1474,2,,ward_rank_within_type,2.0,5,5,0,0,0,0,0.0,4,0,1,20.0,0.0,0.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Package Liquor 1474,32,,ward_rank_within_type,3.0,4,4,2,0,1,1,350.0,2,0,2,50.0,0.5,87.5,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Package Liquor 1474,35,,ward_rank_within_type,4.0,4,4,0,0,0,0,0.0,3,0,1,25.0,0.0,0.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Package Liquor 1474,4,,ward_rank_within_type,5.0,2,2,3,0,1,2,450.0,1,0,1,50.0,1.5,225.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Package Liquor 1474,40,,ward_rank_within_type,6.0,2,2,9,0,1,8,1050.0,0,0,2,100.0,4.5,525.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Package Liquor 1474,44,,ward_rank_within_type,7.0,2,1,0,0,0,0,0.0,1,0,1,50.0,0.0,0.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Package Liquor 1474,47,,ward_rank_within_type,8.0,2,2,7,2,0,5,1500.0,1,0,1,50.0,3.5,750.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Package Liquor 1474,5,,ward_rank_within_type,9.0,2,2,0,0,0,0,0.0,2,0,0,0.0,0.0,0.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Package Liquor 1474,7,,ward_rank_within_type,10.0,2,2,2,0,0,2,200.0,1,0,1,50.0,1.0,100.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,REINSPECTION OF 48 HOUR NOTICE,3,,ward_rank_within_type,1.0,2,2,19,3,1,15,3250.0,0,0,2,100.0,9.5,1625.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,TASK FORCE LIQUOR (1481),14,,ward_rank_within_type,1.0,1,1,0,0,0,0,0.0,1,0,0,0.0,0.0,0.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,TASK FORCE LIQUOR 1474,11,,ward_rank_within_type,1.0,1,1,9,0,1,8,1050.0,0,0,1,100.0,9.0,1050.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,TASK FORCE LIQUOR 1474,8,,ward_rank_within_type,2.0,1,1,0,0,0,0,0.0,1,0,0,0.0,0.0,0.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Task force liquor inspection 1474,39,,ward_rank_within_type,1.0,1,1,0,0,0,0,0.0,1,0,0,0.0,0.0,0.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,CANVASS/SPECIAL EVENT,11,,ward_rank_within_type,1.0,1,1,5,0,0,5,500.0,1,0,0,0.0,5.0,500.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,DAY CARE LICENSE RENEWAL,30,,ward_rank_within_type,1.0,1,1,3,0,0,3,300.0,1,0,0,0.0,3.0,300.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,LICENSE DAYCARE 1586,40,,ward_rank_within_type,1.0,1,1,5,0,0,5,500.0,1,0,0,0.0,5.0,500.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,LICENSE REQUEST,29,,ward_rank_within_type,1.0,5,5,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,LICENSE REQUEST,30,,ward_rank_within_type,2.0,3,3,0,0,0,0,0.0,0,0,1,33.3333,0.0,0.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,LICENSE REQUEST,37,,ward_rank_within_type,3.0,3,3,0,0,0,0,0.0,0,0,1,33.3333,0.0,0.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,LICENSE REQUEST,26,,ward_rank_within_type,4.0,2,2,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,LICENSE REQUEST,31,,ward_rank_within_type,5.0,2,2,0,0,0,0,0.0,0,0,1,50.0,0.0,0.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,LICENSE REQUEST,32,,ward_rank_within_type,6.0,1,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,LICENSE REQUEST,35,,ward_rank_within_type,7.0,1,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,LICENSE REQUEST,36,,ward_rank_within_type,8.0,1,1,0,0,0,0,0.0,0,0,1,100.0,0.0,0.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,LICENSE REQUEST,47,,ward_rank_within_type,9.0,1,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,License Re-Inspection,42,,ward_rank_within_type,1.0,435,404,1298,228,267,803,62400.0,398,10,26,8.2759,2.9839,143.4483,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,License Re-Inspection,27,,ward_rank_within_type,2.0,378,325,1591,270,361,960,108350.0,327,2,48,13.2275,4.209,286.6402,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,License Re-Inspection,25,,ward_rank_within_type,3.0,274,239,1266,161,290,815,57500.0,236,2,35,13.5036,4.6204,209.854,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,License Re-Inspection,1,,ward_rank_within_type,4.0,253,223,1049,163,249,637,40600.0,224,0,28,11.0672,4.1462,160.4743,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,License Re-Inspection,44,,ward_rank_within_type,5.0,213,193,992,135,171,686,40500.0,196,2,15,7.9812,4.6573,190.1408,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,License Re-Inspection,29,,ward_rank_within_type,6.0,178,157,966,123,194,649,37400.0,157,1,20,11.7978,5.427,210.1124,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,License Re-Inspection,28,,ward_rank_within_type,7.0,177,151,926,129,179,618,46000.0,152,6,18,13.5593,5.2316,259.887,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,License Re-Inspection,3,,ward_rank_within_type,8.0,176,135,932,120,173,639,47550.0,133,5,38,24.4318,5.2955,270.1705,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,License Re-Inspection,16,,ward_rank_within_type,9.0,175,130,912,122,180,610,66250.0,129,1,43,25.1429,5.2114,378.5714,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,License Re-Inspection,6,,ward_rank_within_type,10.0,167,122,1041,124,220,697,72300.0,123,2,41,25.7485,6.2335,432.9341,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,TAVERN 1470,33,,ward_rank_within_type,1.0,1,1,2,1,1,0,750.0,0,0,1,100.0,2.0,750.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Task Force Liquor 1475,42,,ward_rank_within_type,1.0,59,57,30,9,5,16,7350.0,37,0,22,37.2881,0.5085,124.5763,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Task Force Liquor 1475,44,,ward_rank_within_type,2.0,27,26,51,4,7,40,7750.0,13,0,14,51.8519,1.8889,287.037,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Task Force Liquor 1475,1,,ward_rank_within_type,3.0,16,15,15,0,2,13,1800.0,8,0,8,50.0,0.9375,112.5,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Task Force Liquor 1475,32,,ward_rank_within_type,4.0,16,15,30,4,4,22,5200.0,6,0,10,62.5,1.875,325.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Task Force Liquor 1475,2,,ward_rank_within_type,5.0,15,15,19,4,2,13,3800.0,9,0,6,40.0,1.2667,253.3333,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Task Force Liquor 1475,43,,ward_rank_within_type,6.0,14,13,24,3,4,17,4200.0,7,0,7,50.0,1.7143,300.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Task Force Liquor 1475,27,,ward_rank_within_type,7.0,13,12,23,1,1,21,2850.0,6,0,7,53.8462,1.7692,219.2308,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Task Force Liquor 1475,47,,ward_rank_within_type,8.0,12,12,36,3,3,30,5250.0,5,0,7,58.3333,3.0,437.5,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Task Force Liquor 1475,3,,ward_rank_within_type,9.0,10,10,45,9,10,26,9600.0,2,0,8,80.0,4.5,960.0,Look for geographically concentrated inspection-type strategies.
inspection_type_ward_profile,inspection_type_ward,Task Force Liquor 1475,11,,ward_rank_within_type,10.0,9,8,12,0,1,11,1350.0,5,0,4,44.4444,1.3333,150.0,Look for geographically concentrated inspection-type strategies.
