evidence_block,grain,item,item_2,item_3,rank_label,rank_value,catalog_book_count,sold_book_count,line_count,order_count,customer_count,publisher_count,language_count,total_price,avg_price,avg_pages,share_pct,notes
author_publisher_mix,author_publisher,Sophocles,Signet Books (NY),,publisher_rank_within_author,5.0,1,1,1,1,,,,19.04,19.04,,11.1783,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Stephen King,New English Library,,publisher_rank_within_author,5.0,1,1,2,2,,,,24.27,12.135,,5.4967,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Terry Pratchett,Turtleback Books,,publisher_rank_within_author,5.0,1,1,3,3,,,,12.41,4.1367,,7.4476,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Tom Clancy,G.P. Putnam's Sons,,publisher_rank_within_author,5.0,1,1,1,1,,,,19.38,19.38,,9.1848,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Tracy Hickman,Del Rey,,publisher_rank_within_author,5.0,1,1,0,0,,,,0.0,,,0.0,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,Ursula K. Le Guin,Ace Books,,publisher_rank_within_author,5.0,2,2,2,2,,,,14.78,7.39,,8.0335,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,V.C. Andrews,Gallery Books,,publisher_rank_within_author,5.0,1,1,0,0,,,,0.0,,,0.0,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,William Goldman,Planeta Publishing,,publisher_rank_within_author,5.0,1,1,1,1,,,,16.45,16.45,,11.5812,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,William Shakespeare,Longman Publishing Group,,publisher_rank_within_author,5.0,1,1,2,2,,,,26.04,13.02,,8.7967,Publisher spread inside top author portfolios.
author_publisher_mix,author_publisher,William Sleator,Firebird,,publisher_rank_within_author,5.0,1,1,2,2,,,,15.13,7.565,,11.3939,Publisher spread inside top author portfolios.
author_title_concentration,author_title,Agatha Christie,"The Mystery of the Blue Train (Hercule Poirot  #6)",Black Dog & Leventhal Publishers,title_rank_within_author,1.0,1,1,2,2,2,,,29.61,14.805,,11.7701,Title concentration inside top author portfolios.
author_title_concentration,author_title,Alan Dean Foster,Star Wars: The Approaching Storm,Del Rey Books,title_rank_within_author,1.0,1,1,4,4,4,,,38.25,9.5625,,21.295,Title concentration inside top author portfolios.
author_title_concentration,author_title,Aldous Huxley,Brave New World Revisited,Harper Perennial Modern Classics,title_rank_within_author,1.0,1,1,2,2,2,,,26.65,13.325,,16.4324,Title concentration inside top author portfolios.
author_title_concentration,author_title,Anne Rice,"Cántico de sangre (Crónicas Vampíricas  #10)",Ediciones B,title_rank_within_author,1.0,1,1,3,3,3,,,32.06,10.6867,,15.7334,Title concentration inside top author portfolios.
author_title_concentration,author_title,C.S. Lewis,Letters to Children,B&H Publishing Group,title_rank_within_author,1.0,1,1,2,2,2,,,28.86,14.43,,13.875,Title concentration inside top author portfolios.
author_title_concentration,author_title,Christopher Hitchens,Black Lamb and Grey Falcon,Penguin Classics,title_rank_within_author,1.0,1,1,2,2,2,,,31.29,15.645,,23.3647,Title concentration inside top author portfolios.
author_title_concentration,author_title,Chuck Palahniuk,Error humano,Mondadori,title_rank_within_author,1.0,1,1,3,3,3,,,46.08,15.36,,27.811,Title concentration inside top author portfolios.
author_title_concentration,author_title,Clive Cussler,Clive Cussler and Dirk Pitt Revealed,Pocket Books,title_rank_within_author,1.0,1,1,2,2,2,,,31.02,15.51,,18.3594,Title concentration inside top author portfolios.
author_title_concentration,author_title,Dan Simmons,"Hyperion (Los Cantos de Hyperion  #1)",Ediciones B,title_rank_within_author,1.0,1,1,3,3,3,,,38.78,12.9267,,25.1443,Title concentration inside top author portfolios.
author_title_concentration,author_title,Dave Eggers,You Shall Know Our Velocity,Penguin,title_rank_within_author,1.0,1,1,2,2,2,,,29.03,14.515,,18.3316,Title concentration inside top author portfolios.
author_title_concentration,author_title,Dean Koontz,"Seize the Night (Moonlight Bay  #2)",Random House Audio Publishing Group,title_rank_within_author,1.0,1,1,3,3,3,,,24.13,8.0433,,16.8013,Title concentration inside top author portfolios.
author_title_concentration,author_title,Dick Francis,"Come to Grief (Sid Halley  #3)",G.P. Putnam's Sons,title_rank_within_author,1.0,1,1,1,1,1,,,19.48,19.48,,11.3978,Title concentration inside top author portfolios.
author_title_concentration,author_title,Dr. Seuss,Dr. Seuss's ABC (Book & CD),Random House Books for Young Readers,title_rank_within_author,1.0,1,1,1,1,1,,,19.35,19.35,,11.2213,Title concentration inside top author portfolios.
author_title_concentration,author_title,Ernest Hemingway,The Ernest Hemingway Audio Collection,Caedmon,title_rank_within_author,1.0,1,1,2,2,2,,,27.79,13.895,,20.1552,Title concentration inside top author portfolios.
author_title_concentration,author_title,Francine Pascal,"Taking Sides (Sweet Valley High  #31)",Bantam Books,title_rank_within_author,1.0,1,1,3,3,3,,,33.27,11.09,,20.9351,Title concentration inside top author portfolios.
author_title_concentration,author_title,Gabriel García Márquez,Crónica de una muerte anunciada,Vintage Espanol,title_rank_within_author,1.0,1,1,2,2,2,,,33.48,16.74,,20.3625,Title concentration inside top author portfolios.
author_title_concentration,author_title,Georg Wilhelm Friedrich Hegel,Preface to the Phenomenology of Spirit,Princeton University Press,title_rank_within_author,1.0,1,1,3,3,3,,,46.78,15.5933,,30.0257,Title concentration inside top author portfolios.
author_title_concentration,author_title,Gordon Korman,"The Zucchini Warriors (Macdonald Hall  #5)",Scholastic,title_rank_within_author,1.0,1,1,4,4,4,,,52.39,13.0975,,22.8518,Title concentration inside top author portfolios.
author_title_concentration,author_title,Hiromu Arakawa,"Fullmetal Alchemist  Vol. 5 (Fullmetal Alchemist  #5)",VIZ Media LLC,title_rank_within_author,1.0,1,1,2,2,2,,,38.44,19.22,,26.6982,Title concentration inside top author portfolios.
author_title_concentration,author_title,Isaac Asimov,"I  Robot (Robot  #0.1)",Spectra,title_rank_within_author,1.0,1,1,3,3,3,,,32.59,10.8633,,22.8333,Title concentration inside top author portfolios.
author_title_concentration,author_title,J.R.R. Tolkien,J.R.R. Tolkien: Artist and Illustrator,Mariner Books,title_rank_within_author,1.0,1,1,3,3,3,,,37.42,12.4733,,14.1032,Title concentration inside top author portfolios.
author_title_concentration,author_title,Jack Vance,Ports of Call,Tor Books,title_rank_within_author,1.0,1,1,2,2,2,,,33.96,16.98,,26.5023,Title concentration inside top author portfolios.
author_title_concentration,author_title,James Patterson,"Along Came a Spider (Alex Cross  #1)",Grand Central Publishing,title_rank_within_author,1.0,1,1,2,2,2,,,30.23,15.115,,13.9876,Title concentration inside top author portfolios.
author_title_concentration,author_title,Janet Evanovich,"Seven Up (Stephanie Plum  #7)",St. Martin's Press,title_rank_within_author,1.0,1,1,2,2,2,,,35.49,17.745,,23.7391,Title concentration inside top author portfolios.
author_title_concentration,author_title,Jodi Picoult,Songs of the Humpback Whale,Washington Square Press,title_rank_within_author,1.0,1,1,3,3,3,,,31.86,10.62,,24.3988,Title concentration inside top author portfolios.
author_title_concentration,author_title,John Grisham,The Client,Delta,title_rank_within_author,1.0,1,1,2,2,2,,,26.31,13.155,,17.4354,Title concentration inside top author portfolios.
author_title_concentration,author_title,Kahlil Gibran,The Prophet,Rupa & Co,title_rank_within_author,1.0,1,1,4,4,4,,,60.72,15.18,,35.9758,Title concentration inside top author portfolios.
author_title_concentration,author_title,Laura Ingalls Wilder,"Writings to Young Women on Laura Ingalls Wilder: As Told By Her Family  Friends  and Neighbors (Writings to Young Women on Laura Ingalls Wilder #3)",Thomas Nelson,title_rank_within_author,1.0,1,1,3,3,3,,,41.36,13.7867,,28.2398,Title concentration inside top author portfolios.
author_title_concentration,author_title,Laurell K. Hamilton,"Micah (Anita Blake  Vampire Hunter  #13)",Berkley Books,title_rank_within_author,1.0,1,1,3,3,3,,,32.72,10.9067,,14.4933,Title concentration inside top author portfolios.
author_title_concentration,author_title,Maeve Binchy,The Builders,New Island Books,title_rank_within_author,1.0,1,1,2,2,2,,,37.18,18.59,,25.0962,Title concentration inside top author portfolios.
author_title_concentration,author_title,Marcel Proust,"Within a Budding Grove  Volume 2 (Remembrance of Things Past  #3)",ComicsLit,title_rank_within_author,1.0,1,1,3,3,3,,,35.12,11.7067,,25.9956,Title concentration inside top author portfolios.
author_title_concentration,author_title,Margaret Weis,"Time of the Twins (Dragonlance: Legends  #1)",Wizards of the Coast,title_rank_within_author,1.0,1,1,4,4,4,,,36.73,9.1825,,13.2681,Title concentration inside top author portfolios.
author_title_concentration,author_title,Marian Keyes,Une vie de rêve,Pocket,title_rank_within_author,1.0,1,1,3,3,3,,,29.27,9.7567,,20.4872,Title concentration inside top author portfolios.
author_title_concentration,author_title,Mark Twain,Letters from the Earth: Uncensored Writings,Harper Perennial Modern Classics,title_rank_within_author,1.0,1,1,3,3,3,,,28.2,9.4,,20.0227,Title concentration inside top author portfolios.
author_title_concentration,author_title,Mary Higgins Clark,All Through the Night,Pocket Books,title_rank_within_author,1.0,1,1,3,3,3,,,32.26,10.7533,,16.61,Title concentration inside top author portfolios.
author_title_concentration,author_title,Mercedes Lackey,"Ring of Fire (Ring of Fire Anthology  #1)",Baen,title_rank_within_author,1.0,1,1,4,4,4,,,49.91,12.4775,,17.5492,Title concentration inside top author portfolios.
author_title_concentration,author_title,Neil Gaiman,The Good Fairies of New York,Soft Skull Press,title_rank_within_author,1.0,1,1,3,3,3,,,22.58,7.5267,,13.3752,Title concentration inside top author portfolios.
author_title_concentration,author_title,Orson Scott Card,"The Worthing Saga (Worthing  #1-3)",Tor Books,title_rank_within_author,1.0,1,1,3,3,3,,,31.95,10.65,,12.0199,Title concentration inside top author portfolios.
author_title_concentration,author_title,P.G. Wodehouse,"Right Ho  Jeeves (Jeeves  #6)",Hard Press,title_rank_within_author,1.0,1,1,2,2,2,,,31.54,15.77,,8.9863,Title concentration inside top author portfolios.
author_title_concentration,author_title,Philip K. Dick,The Minority Report (Collected Stories of Philip K. Dick),Citadel Press,title_rank_within_author,1.0,1,1,2,2,2,,,28.28,14.14,,16.509,Title concentration inside top author portfolios.
author_title_concentration,author_title,Philippa Gregory,The Wise Woman,HarperCollins Publishers,title_rank_within_author,1.0,1,1,2,2,2,,,32.14,16.07,,19.1835,Title concentration inside top author portfolios.
author_title_concentration,author_title,Piers Anthony,"Unicorn Point (Apprentice Adept #6)",Ace Books,title_rank_within_author,1.0,1,1,3,3,3,,,40.03,13.3433,,13.1048,Title concentration inside top author portfolios.
author_title_concentration,author_title,Plato,The Republic of Plato,Basic Books,title_rank_within_author,1.0,1,1,2,2,2,,,27.78,13.89,,16.3354,Title concentration inside top author portfolios.
author_title_concentration,author_title,Quentin Blake,"Charlie and the Chocolate Factory (Charlie Bucket  #1)",Puffin Books,title_rank_within_author,1.0,1,1,3,3,3,,,34.69,11.5633,,17.4085,Title concentration inside top author portfolios.
author_title_concentration,author_title,Ray Bradbury,Switch on the Night,Dragonfly Books,title_rank_within_author,1.0,1,1,3,3,3,,,33.35,11.1167,,23.6911,Title concentration inside top author portfolios.
author_title_concentration,author_title,Roald Dahl,Fantastic Mr Fox,Samuel French Ltd,title_rank_within_author,1.0,1,1,3,3,3,,,39.26,13.0867,,12.0674,Title concentration inside top author portfolios.
author_title_concentration,author_title,Robert A. Heinlein,The Cat Who Walks Through Walls (The World As Myth),Ace Books,title_rank_within_author,1.0,1,1,3,3,3,,,45.49,15.1633,,28.7984,Title concentration inside top author portfolios.
author_title_concentration,author_title,Rumiko Takahashi,犬夜叉 17,小学館,title_rank_within_author,1.0,1,1,4,4,4,,,42.19,10.5475,,16.1055,Title concentration inside top author portfolios.
author_title_concentration,author_title,Sandra Brown,Seduction by Design,Grand Central Publishing (Formerly Warner Books),title_rank_within_author,1.0,1,1,3,3,3,,,42.36,14.12,,11.736,Title concentration inside top author portfolios.
author_title_concentration,author_title,Sophocles,The Oedipus Plays of Sophocles: Oedipus the King; Oedipus at Colonus; Antigone,Plume,title_rank_within_author,1.0,1,1,2,2,2,,,28.67,14.335,,16.832,Title concentration inside top author portfolios.
author_title_concentration,author_title,SparkNotes,A Tale of Two Cities: Charles Dickens,Spark Publishing,title_rank_within_author,1.0,1,1,3,3,3,,,30.77,10.2567,,22.5769,Title concentration inside top author portfolios.
author_title_concentration,author_title,Stephen King,"Territoires (Le talisman des territoires  #2)",Laffont,title_rank_within_author,1.0,1,1,3,3,3,,,46.45,15.4833,,10.52,Title concentration inside top author portfolios.
author_title_concentration,author_title,Terry Pratchett,"Truckers (Bromeliad Trilogy  #1)",HarperCollins,title_rank_within_author,1.0,1,1,1,1,1,,,18.15,18.15,,10.8924,Title concentration inside top author portfolios.
author_title_concentration,author_title,Tom Clancy,"The Teeth of the Tiger (Jack Ryan Universe  #12)",Penguin Books Ltd.,title_rank_within_author,1.0,1,1,3,3,3,,,38.75,12.9167,,18.3649,Title concentration inside top author portfolios.
author_title_concentration,author_title,Tracy Hickman,"Time of the Twins (Dragonlance: Legends  #1)",Wizards of the Coast,title_rank_within_author,1.0,1,1,4,4,4,,,36.73,9.1825,,18.3586,Title concentration inside top author portfolios.
author_title_concentration,author_title,Ursula K. Le Guin,"The Tombs of Atuan (Earthsea Cycle  #2)",Gallery / Saga Press,title_rank_within_author,1.0,1,1,3,3,3,,,38.27,12.7567,,20.8012,Title concentration inside top author portfolios.
author_title_concentration,author_title,V.C. Andrews,"Hidden Leaves (De Beers  #5)",Pocket Star,title_rank_within_author,1.0,1,1,3,3,3,,,42.08,14.0267,,22.7091,Title concentration inside top author portfolios.
author_title_concentration,author_title,William Goldman,Tinsel,Dell,title_rank_within_author,1.0,1,1,3,3,3,,,47.37,15.79,,33.3498,Title concentration inside top author portfolios.
author_title_concentration,author_title,William Shakespeare,I Henry IV,W. W. Norton & Company,title_rank_within_author,1.0,1,1,2,2,2,,,36.96,18.48,,12.4856,Title concentration inside top author portfolios.
author_title_concentration,author_title,William Sleator,"Interstellar Pig (Interstellar Pig #1)",Hodder Children's Books,title_rank_within_author,1.0,1,1,2,2,2,,,21.36,10.68,,16.0855,Title concentration inside top author portfolios.
author_title_concentration,author_title,Agatha Christie,4:50 from Paddington / A Pocket Full of Rye (BBC Presents: Two Miss Marple Dramas),Random House Audio,title_rank_within_author,2.0,1,1,2,2,2,,,21.86,10.93,,8.6894,Title concentration inside top author portfolios.
author_title_concentration,author_title,Alan Dean Foster,Fantasy Gone Wrong,DAW,title_rank_within_author,2.0,1,1,2,2,2,,,29.59,14.795,,16.4737,Title concentration inside top author portfolios.
author_title_concentration,author_title,Aldous Huxley,Brave New World and Brave New World Revisited,HarperCollins,title_rank_within_author,2.0,1,1,2,2,2,,,23.37,11.685,,14.4099,Title concentration inside top author portfolios.
author_title_concentration,author_title,Anne Rice,"Vittorio the Vampire (New Tales of the Vampires  #2)",Knopf Publishing Group,title_rank_within_author,2.0,1,1,2,2,2,,,28.09,14.045,,13.7851,Title concentration inside top author portfolios.
author_title_concentration,author_title,C.S. Lewis,The Collected Letters of C.S. Lewis  Volume 3: Narnia  Cambridge  and Joy  1950 - 1963,HarperOne,title_rank_within_author,2.0,1,1,2,2,2,,,21.32,10.66,,10.25,Title concentration inside top author portfolios.
author_title_concentration,author_title,Christopher Hitchens,Thomas Jefferson: Author of America,Atlas Books/HarperCollins Publishers,title_rank_within_author,2.0,1,1,4,4,4,,,24.03,6.0075,,17.9435,Title concentration inside top author portfolios.
author_title_concentration,author_title,Chuck Palahniuk,Diary,Anchor,title_rank_within_author,2.0,1,1,2,2,2,,,34.29,17.145,,20.6953,Title concentration inside top author portfolios.
author_title_concentration,author_title,Clive Cussler,"Golden Buddha (Oregon Files  #1)",Penguin Books,title_rank_within_author,2.0,1,1,1,1,1,,,19.72,19.72,,11.6714,Title concentration inside top author portfolios.
author_title_concentration,author_title,Dan Simmons,L'Échiquier du mal,Denoël,title_rank_within_author,2.0,1,1,4,4,4,,,25.93,6.4825,,16.8126,Title concentration inside top author portfolios.
author_title_concentration,author_title,Dave Eggers,"McSweeney's #24",McSweeney's,title_rank_within_author,2.0,1,1,3,3,3,,,26.53,8.8433,,16.753,Title concentration inside top author portfolios.
author_title_concentration,author_title,Dean Koontz,The Servants of Twilight,Headline Feature,title_rank_within_author,2.0,1,1,2,2,2,,,23.99,11.995,,16.7038,Title concentration inside top author portfolios.
author_title_concentration,author_title,Dick Francis,Banker,Michael Joseph,title_rank_within_author,2.0,1,1,1,1,1,,,18.44,18.44,,10.7893,Title concentration inside top author portfolios.
author_title_concentration,author_title,Dr. Seuss,The 500 Hats of Bartholomew Cubbins,Random House Books for Young Readers,title_rank_within_author,2.0,1,1,2,2,2,,,18.49,9.245,,10.7226,Title concentration inside top author portfolios.
author_title_concentration,author_title,Ernest Hemingway,A Moveable Feast,Vintage,title_rank_within_author,2.0,1,1,2,2,2,,,25.68,12.84,,18.6249,Title concentration inside top author portfolios.
author_title_concentration,author_title,Francine Pascal,"Fear (Fearless  #23)",Simon & Schuster Childrens Books,title_rank_within_author,2.0,1,1,1,1,1,,,15.74,15.74,,9.9044,Title concentration inside top author portfolios.
author_title_concentration,author_title,Gabriel García Márquez,Collected Novellas,Harper Perennial Modern Classics,title_rank_within_author,2.0,1,1,5,5,5,,,32.0,6.4,,19.4624,Title concentration inside top author portfolios.
author_title_concentration,author_title,Georg Wilhelm Friedrich Hegel,Introduction to the Philosophy of History with Selections from The Philosophy of Right,Hackett Publishing Company Inc.,title_rank_within_author,2.0,1,1,2,2,2,,,23.22,11.61,,14.9037,Title concentration inside top author portfolios.
author_title_concentration,author_title,Gordon Korman,"Public Enemies (On The Run  #5)",Scholastic,title_rank_within_author,2.0,1,1,2,2,2,,,33.89,16.945,,14.7823,Title concentration inside top author portfolios.
author_title_concentration,author_title,Hiromu Arakawa,鋼之鍊金術師 4,東立,title_rank_within_author,2.0,1,1,2,2,2,,,21.7,10.85,,15.0715,Title concentration inside top author portfolios.
author_title_concentration,author_title,Isaac Asimov,Asimov's New Guide to Science,Penguin,title_rank_within_author,2.0,1,1,2,2,2,,,27.15,13.575,,19.0219,Title concentration inside top author portfolios.
author_title_concentration,author_title,J.R.R. Tolkien,Pictures by J.R.R. Tolkien,Houghton Mifflin,title_rank_within_author,2.0,1,1,2,2,2,,,23.72,11.86,,8.9398,Title concentration inside top author portfolios.
author_title_concentration,author_title,Jack Vance,Lurulu,Tor Books,title_rank_within_author,2.0,1,1,2,2,2,,,28.06,14.03,,21.8979,Title concentration inside top author portfolios.
author_title_concentration,author_title,James Patterson,The Jester,Headline,title_rank_within_author,2.0,1,1,2,2,2,,,30.1,15.05,,13.9274,Title concentration inside top author portfolios.
author_title_concentration,author_title,Janet Evanovich,"More Plums in One (Stephanie Plum  #4-6)",St. Martin's Press,title_rank_within_author,2.0,1,1,2,2,2,,,20.44,10.22,,13.6722,Title concentration inside top author portfolios.
author_title_concentration,author_title,Jodi Picoult,The Tenth Circle,Allen & Ulwin,title_rank_within_author,2.0,1,1,2,2,2,,,22.93,11.465,,17.5601,Title concentration inside top author portfolios.
author_title_concentration,author_title,John Grisham,The Firm,Addison Wesley Publishing Company,title_rank_within_author,2.0,1,1,2,2,2,,,24.66,12.33,,16.3419,Title concentration inside top author portfolios.
author_title_concentration,author_title,Kahlil Gibran,Der Prophet,Benziger,title_rank_within_author,2.0,1,1,3,3,3,,,37.13,12.3767,,21.9991,Title concentration inside top author portfolios.
author_title_concentration,author_title,Laura Ingalls Wilder,"Writings to Young Women from Laura Ingalls Wilder: On Wisdom and Virtues (Writings to Young Women on Laura Ingalls Wilder #1)",Tommy Nelson,title_rank_within_author,2.0,1,1,3,3,3,,,35.72,11.9067,,24.3889,Title concentration inside top author portfolios.
author_title_concentration,author_title,Laurell K. Hamilton,"The Killing Dance (Anita Blake  Vampire Hunter  #6)",Berkley Hardcover,title_rank_within_author,2.0,1,1,3,3,3,,,31.99,10.6633,,14.1699,Title concentration inside top author portfolios.
author_title_concentration,author_title,Maeve Binchy,Scarlet Feather,Signet,title_rank_within_author,2.0,1,1,2,2,2,,,31.92,15.96,,21.5457,Title concentration inside top author portfolios.
author_title_concentration,author_title,Marcel Proust,"Swanns Way (In Search of Lost Time #1)",Chatto and Windus,title_rank_within_author,2.0,1,1,4,4,4,,,25.0,6.25,,18.5048,Title concentration inside top author portfolios.
author_title_concentration,author_title,Margaret Weis,"Night of Blood (Dragonlance: The Minotaur Wars  #1)",Wizards of the Coast,title_rank_within_author,2.0,1,1,2,2,2,,,25.97,12.985,,9.3812,Title concentration inside top author portfolios.
author_title_concentration,author_title,Marian Keyes,Pusteblume,Heyne,title_rank_within_author,2.0,1,1,2,2,2,,,26.77,13.385,,18.7373,Title concentration inside top author portfolios.
author_title_concentration,author_title,Mark Twain,Huck Finn/Pudd'nhead Wilson/No 44 Mysterious Stranger other Writings,Library of America,title_rank_within_author,2.0,1,1,3,3,3,,,18.43,6.1433,,13.0858,Title concentration inside top author portfolios.
author_title_concentration,author_title,Mary Higgins Clark,Mount Vernon Love Story: A Novel of George and Martha Washington,Pocket Books,title_rank_within_author,2.0,1,1,2,2,2,,,28.67,14.335,,14.7616,Title concentration inside top author portfolios.
author_title_concentration,author_title,Mercedes Lackey,"Bedlam's Edge (Bedlam's Bard  #8)",Baen,title_rank_within_author,2.0,1,1,3,3,3,,,31.48,10.4933,,11.0689,Title concentration inside top author portfolios.
author_title_concentration,author_title,Neil Gaiman,"Death: The Time of Your Life (Death of the Endless  #2)",Vertigo,title_rank_within_author,2.0,1,1,2,2,2,,,20.06,10.03,,11.8825,Title concentration inside top author portfolios.
author_title_concentration,author_title,Orson Scott Card,"Children of the Mind (Ender's Saga  #4)",Tor Books,title_rank_within_author,2.0,1,1,3,3,3,,,29.11,9.7033,,10.9514,Title concentration inside top author portfolios.
author_title_concentration,author_title,P.G. Wodehouse,Thank You  Jeeves,AudioGO,title_rank_within_author,2.0,1,1,2,2,2,,,27.88,13.94,,7.9435,Title concentration inside top author portfolios.
author_title_concentration,author_title,Philip K. Dick,A Scanner Darkly,Gollancz,title_rank_within_author,2.0,1,1,2,2,2,,,27.26,13.63,,15.9136,Title concentration inside top author portfolios.
author_title_concentration,author_title,Philippa Gregory,"The Virgin's Lover (The Plantagenet and Tudor Novels  #13)",Washington Square Press,title_rank_within_author,2.0,1,1,2,2,2,,,27.73,13.865,,16.5513,Title concentration inside top author portfolios.
author_title_concentration,author_title,Piers Anthony,"Vale of the Vole (Xanth #10)",Tor Fantasy,title_rank_within_author,2.0,1,1,3,3,3,,,38.75,12.9167,,12.6858,Title concentration inside top author portfolios.
author_title_concentration,author_title,Plato,The Symposium,Penguin Classics,title_rank_within_author,2.0,1,1,2,2,2,,,17.97,8.985,,10.5669,Title concentration inside top author portfolios.
author_title_concentration,author_title,Quentin Blake,Dirty Beasts,Puffin Books,title_rank_within_author,2.0,1,1,2,2,2,,,29.72,14.86,,14.9144,Title concentration inside top author portfolios.
author_title_concentration,author_title,Ray Bradbury,The Best of Ray Bradbury,iBooks,title_rank_within_author,2.0,1,1,2,2,2,,,22.9,11.45,,16.2677,Title concentration inside top author portfolios.
author_title_concentration,author_title,Roald Dahl,"Charlie and the Chocolate Factory (Charlie Bucket  #1)",Puffin Books,title_rank_within_author,2.0,1,1,3,3,3,,,34.69,11.5633,,10.6627,Title concentration inside top author portfolios.
author_title_concentration,author_title,Robert A. Heinlein,"Time for the Stars (Heinlein's Juveniles  #10)",Tor Books,title_rank_within_author,2.0,1,1,3,3,3,,,44.84,14.9467,,28.3869,Title concentration inside top author portfolios.
author_title_concentration,author_title,Rumiko Takahashi,"Maison Ikkoku  Volume 9 (Maison Ikkoku  #9)",VIZ Media LLC,title_rank_within_author,2.0,1,1,2,2,2,,,36.2,18.1,,13.8189,Title concentration inside top author portfolios.
author_title_concentration,author_title,Sandra Brown,Charade,Hachette Books,title_rank_within_author,2.0,1,1,2,2,2,,,24.49,12.245,,6.7851,Title concentration inside top author portfolios.
author_title_concentration,author_title,Sophocles,Antigone; Oedipus the Kingn; Electra,Oxford University Press,title_rank_within_author,2.0,1,1,3,3,3,,,27.01,9.0033,,15.8575,Title concentration inside top author portfolios.
author_title_concentration,author_title,SparkNotes,Julius Caesar,Oxford University Press USA,title_rank_within_author,2.0,1,1,2,2,2,,,26.77,13.385,,19.6419,Title concentration inside top author portfolios.
author_title_concentration,author_title,Stephen King,Now and on Earth,Vintage,title_rank_within_author,2.0,1,1,4,4,4,,,34.26,8.565,,7.7592,Title concentration inside top author portfolios.
author_title_concentration,author_title,Terry Pratchett,"The Light Fantastic (Discworld  #2; Rincewind #2)",HarperTorch,title_rank_within_author,2.0,1,1,1,1,1,,,18.08,18.08,,10.8504,Title concentration inside top author portfolios.
author_title_concentration,author_title,Tom Clancy,"The Archimedes Effect (Tom Clancy's Net Force  #10)",Berkley,title_rank_within_author,2.0,1,1,2,2,2,,,31.12,15.56,,14.7488,Title concentration inside top author portfolios.
author_title_concentration,author_title,Tracy Hickman,Dragons in the Archives: The Best of Weis & Hickman (Dragonlance Anthology),Wizards of the Coast,title_rank_within_author,2.0,1,1,2,2,2,,,21.98,10.99,,10.9862,Title concentration inside top author portfolios.
author_title_concentration,author_title,Ursula K. Le Guin,Five Complete Novels,Random House Value Publishing,title_rank_within_author,2.0,1,1,2,2,2,,,20.33,10.165,,11.0501,Title concentration inside top author portfolios.
author_title_concentration,author_title,V.C. Andrews,"Ruby (Landry  #1)",Wheeler Publishing,title_rank_within_author,2.0,1,1,2,2,2,,,20.91,10.455,,11.2844,Title concentration inside top author portfolios.
author_title_concentration,author_title,William Goldman,The Silent Gondoliers,Del Rey,title_rank_within_author,2.0,1,1,2,2,2,,,32.11,16.055,,22.6063,Title concentration inside top author portfolios.
author_title_concentration,author_title,William Shakespeare,Richard III,Simon Schuster,title_rank_within_author,2.0,1,1,2,2,2,,,36.04,18.02,,12.1749,Title concentration inside top author portfolios.
author_title_concentration,author_title,William Sleator,That's Silly,Dutton Books,title_rank_within_author,2.0,1,1,2,2,2,,,21.31,10.655,,16.0479,Title concentration inside top author portfolios.
author_title_concentration,author_title,Agatha Christie,Hercule Poirot's Christmas: A BBC Radio 4 Full-Cast Dramatisation,BBC Audiobooks,title_rank_within_author,3.0,1,1,2,2,2,,,21.44,10.72,,8.5225,Title concentration inside top author portfolios.
author_title_concentration,author_title,Alan Dean Foster,The Dig,Severn House Publishers,title_rank_within_author,3.0,1,1,1,1,1,,,20.0,20.0,,11.1346,Title concentration inside top author portfolios.
author_title_concentration,author_title,Aldous Huxley,Point Counter Point,Dalkey Archive Press,title_rank_within_author,3.0,1,1,2,2,2,,,22.47,11.235,,13.855,Title concentration inside top author portfolios.
author_title_concentration,author_title,Anne Rice,"Interview with the Vampire (The Vampire Chronicles  #1)",Ballantine Books,title_rank_within_author,3.0,1,1,2,2,2,,,18.94,9.47,,9.2948,Title concentration inside top author portfolios.
author_title_concentration,author_title,C.S. Lewis,What Christians Believe,HarperOne,title_rank_within_author,3.0,1,1,1,1,1,,,19.9,19.9,,9.5673,Title concentration inside top author portfolios.
author_title_concentration,author_title,Christopher Hitchens,Brave New World and Brave New World Revisited,HarperCollins,title_rank_within_author,3.0,1,1,2,2,2,,,23.37,11.685,,17.4507,Title concentration inside top author portfolios.
author_title_concentration,author_title,Chuck Palahniuk,Fantasmas,Mondadori,title_rank_within_author,3.0,1,1,3,3,3,,,25.11,8.37,,15.1548,Title concentration inside top author portfolios.
author_title_concentration,author_title,Clive Cussler,"Iceberg (Dirk Pitt  #3)",Berkley Books,title_rank_within_author,3.0,1,1,1,1,1,,,19.4,19.4,,11.482,Title concentration inside top author portfolios.
author_title_concentration,author_title,Dan Simmons,The Crook Factory,HarperTorch,title_rank_within_author,3.0,1,1,3,3,3,,,25.2,8.4,,16.3392,Title concentration inside top author portfolios.
