evidence_group_id,evidence_block,entity_level,entity,parent_entity,region,row_count,order_count,product_count,positive_product_count,negative_product_count,mixed_region_product_count,sales,sales_share_pct,profit,profit_margin_pct,avg_discount,loss_line_count,gross_loss,gross_loss_share_pct,min_margin_pct,max_margin_pct,rank_by_sales,rank_by_profit,rank_by_loss,note
G5,cross_region_sku_consistency,multi_region_product,"OFF-BI-10001628 / Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Office Supplies / Binders,,20,20,3,2,1,1,575.74,,128.29,22.28,0.29,4,-46.94,,-175.0,31.25,,715,992,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,TEC-MA-10000423 / Texas Instruments TI-34 Scientific Calculator,Technology / Machines,,6,6,3,2,1,1,409.01,,129.3,31.61,0.233,2,-3.96,,-6.0,47.0,,712,995,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,TEC-AC-10003038 / Kingston Digital DataTraveler 16GB USB 2.0,Technology / Accessories,,26,26,4,3,1,1,955.86,,129.42,13.54,0.062,8,-3.22,,-1.25,19.0,,711,996,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"TEC-PH-10002923 / Logitech B530 USB_Headset_-_headset_- Full size, Binaural",Technology / Phones,,20,20,4,3,1,1,1479.6,,129.47,8.75,0.16,2,-48.09,,-2.2,17.05,,710,997,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-ST-10000107 / Fellowes Super Stor/Drawer,Office Supplies / Storage,,8,8,3,2,1,1,954.6,,135.42,14.19,0.05,2,-4.44,,-2.5,18.0,,694,1013,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-AP-10000696 / Holmes Odor Grabber,Office Supplies / Appliances,,16,16,4,3,1,1,715.23,,135.55,18.95,0.225,4,-67.77,,-235.0,33.0,,692,1015,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-BO-10003441 / Bush Westfield Collection Bookcases, Fully Assembled",Furniture / Bookcases,,12,12,4,3,1,1,2946.6,,147.43,5.0,0.195,4,-82.8,,-11.92,23.0,,664,1043,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-AP-10000026 / Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Office Supplies / Appliances,,12,12,3,2,1,1,2487.58,,149.99,6.03,0.2,2,-373.14,,-255.0,29.0,,657,1050,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,TEC-PH-10001700 / Panasonic KX-TG6844B Expandable Digital Cordless Telephone,Technology / Phones,,14,14,4,3,1,1,2270.06,,150.46,6.63,0.2,2,-68.63,,-21.67,27.0,,655,1052,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"OFF-BI-10004236 / XtraLife ClearVue Slant-D Ring Binder, White, 3""",Office Supplies / Binders,,20,20,4,3,1,1,772.17,,153.85,19.92,0.3,6,-107.46,,-170.0,40.0,,648,1059,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-CH-10002774 / Global Deluxe Stacking Chair, Gray",Furniture / Chairs,,14,14,2,1,1,1,1529.4,,153.96,10.07,0.214,2,-2.04,,-1.43,11.25,,647,1060,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-ST-10000025 / Fellowes Stor/Drawer Steel Plus Storage Drawers,Office Supplies / Storage,,16,16,3,2,1,1,6794.62,,156.51,2.3,0.05,4,-187.04,,-6.42,6.0,,640,1067,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,TEC-AC-10003023 / Logitech G105 Gaming Keyboard,Technology / Accessories,,10,10,2,1,1,1,1519.87,,156.74,10.31,0.12,6,-14.25,,-2.5,14.58,,637,1070,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-AP-10001242 / APC 7 Outlet Network SurgeArrest Surge Protector,Office Supplies / Appliances,,16,16,3,2,1,1,2414.4,,160.96,6.67,0.225,4,-482.88,,-250.0,30.0,,632,1075,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10002026 / Avery Arch Ring Binders,Office Supplies / Binders,,20,20,3,2,1,1,2579.95,,161.04,6.24,0.43,10,-635.64,,-164.35,25.26,,631,1076,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-CH-10004698 / Padded Folding Chairs, Black, 4/Carton",Furniture / Chairs,,16,16,4,3,1,1,3660.3,,161.96,4.42,0.225,8,-58.31,,-2.86,10.0,,628,1079,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-FU-10001986 / Dana Fluorescent Magnifying Lamp, White, 36""",Furniture / Furnishings,,8,8,3,2,1,1,1162.34,,163.14,14.04,0.25,2,-61.18,,-75.0,30.0,,623,1084,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,TEC-PH-10004667 / Cisco 8x8 Inc. 6753i IP Business Phone System,Technology / Phones,,12,12,4,3,1,1,5291.61,,167.39,3.16,0.167,2,-315.88,,-14.06,13.55,,616,1091,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,TEC-PH-10000560 / Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),Technology / Phones,,12,12,4,3,1,1,14279.59,,168.0,1.18,0.2,4,-1175.97,,-20.0,28.0,,614,1093,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-FU-10004053 / DAX Two-Tone Silver Metal Document Frame,Furniture / Furnishings,,12,12,4,3,1,1,469.57,,169.61,36.12,0.133,2,-13.76,,-42.5,43.0,,612,1095,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10001460 / Plastic Binding Combs,Office Supplies / Binders,,10,10,3,2,1,1,539.34,,169.98,31.52,0.26,2,-27.88,,-3.06,47.0,,611,1096,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"OFF-BI-10002794 / Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Office Supplies / Binders,,14,14,4,1,3,1,1090.07,,170.48,15.64,0.5,8,-162.28,,-155.0,28.35,,610,1097,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10001510 / Deluxe Heavy-Duty Vinyl Round Ring Binder,Office Supplies / Binders,,14,14,3,2,1,1,1008.48,,176.48,17.5,0.329,4,-132.94,,-175.0,31.25,,596,1111,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-FU-10000023 / Eldon Wave Desk Accessories,Furniture / Furnishings,,18,18,4,3,1,1,473.56,,176.7,37.31,0.2,4,-9.42,,-40.0,44.0,,594,1113,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-AP-10002191 / Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Office Supplies / Appliances,,10,10,4,3,1,1,1475.51,,179.94,12.2,0.22,2,-124.76,,-2.86,28.0,,588,1119,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10004308 / Avery Legal 4-Ring Binder,Office Supplies / Binders,,8,8,2,1,1,1,516.11,,180.43,34.96,0.325,2,-8.39,,-66.67,37.5,,585,1122,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10002498 / Clear Mylar Reinforcing Strips,Office Supplies / Binders,,14,14,3,2,1,1,755.08,,180.55,23.91,0.414,6,-51.58,,-76.67,28.38,,584,1123,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"OFF-BI-10003007 / Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",Office Supplies / Binders,,14,14,4,3,1,1,1396.08,,181.49,13.0,0.286,4,-223.37,,-15.71,46.0,,580,1127,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-FU-10002759 / 12-1/2 Diameter Round Wall Clock,Furniture / Furnishings,,16,16,4,3,1,1,1102.9,,182.22,16.52,0.275,6,-105.49,,-60.0,36.0,,577,1130,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-TA-10004147 / Hon 4060 Series Tables,Furniture / Tables,,8,8,3,2,1,1,2463.12,,192.57,7.82,0.2,2,-40.31,,-30.0,22.0,,559,1148,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-FU-10002501 / Nu-Dell Executive Frame,Furniture / Furnishings,,12,12,3,2,1,1,819.07,,197.94,24.17,0.167,2,-34.89,,-57.5,37.0,,554,1153,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-TA-10000688 / Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",Furniture / Tables,,12,12,2,1,1,1,6709.78,,200.42,2.99,0.183,6,-540.27,,-8.69,17.0,,550,1157,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10004001 / GBC Recycled VeloBinder Covers,Office Supplies / Binders,,16,16,4,2,2,1,974.69,,201.75,20.7,0.35,6,-121.32,,-170.0,32.5,,548,1159,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-FU-10003039 / Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",Furniture / Furnishings,,12,12,4,3,1,1,1000.62,,203.57,20.34,0.167,2,-67.28,,-65.0,34.0,,545,1162,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10000315 / Poly Designer Cover & Back,Office Supplies / Binders,,14,14,4,2,2,1,903.92,,212.69,23.53,0.371,6,-112.42,,-160.0,35.0,,533,1174,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"OFF-BI-10002854 / Performers Binder/Pad Holder, Black",Office Supplies / Binders,,16,16,4,2,2,1,1222.11,,213.03,17.43,0.363,6,-235.45,,-150.0,50.0,,531,1176,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10004230 / GBC Recycled Grain Textured Covers,Office Supplies / Binders,,10,10,2,1,1,1,932.58,,214.15,22.96,0.4,4,-75.99,,-73.33,29.84,,530,1177,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-FU-10004748 / Howard Miller 16"" Diameter Gallery Wall Clock",Furniture / Furnishings,,8,8,4,3,1,1,1150.92,,214.84,18.67,0.15,2,-134.27,,-52.5,39.0,,529,1178,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-BO-10002213 / Sauder Forest Hills Library, Woodland Oak Finish",Furniture / Bookcases,,12,12,2,1,1,1,11415.06,,219.73,1.92,0.133,6,-253.76,,-15.0,3.38,,519,1188,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"OFF-BI-10000962 / Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Office Supplies / Binders,,20,20,4,3,1,1,820.01,,222.57,27.14,0.29,6,-94.37,,-155.0,49.0,,516,1191,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,TEC-MA-10001972 / Okidata C331dn Printer,Technology / Machines,,10,10,2,1,1,1,6421.6,,223.36,3.48,0.24,2,-195.44,,-23.33,7.5,,514,1193,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10001721 / Trimflex Flexible Post Binders,Office Supplies / Binders,,8,8,4,3,1,1,692.71,,225.77,32.59,0.3,2,-27.37,,-160.0,48.0,,511,1196,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-CH-10000553 / Metal Folding Chairs, Beige, 4/Carton",Furniture / Chairs,,10,10,4,3,1,1,1371.18,,231.47,16.88,0.12,2,-4.07,,-4.29,27.0,,503,1204,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-CH-10004886 / Bevis Steel Folding Chairs,Furniture / Chairs,,12,12,2,1,1,1,3550.15,,234.12,6.59,0.217,2,-26.87,,-2.86,10.0,,501,1206,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-CH-10001146 / Global Value Mid-Back Manager's Chair, Gray",Furniture / Chairs,,30,30,4,2,2,1,4884.05,,234.97,4.81,0.187,16,-221.7,,-7.45,19.12,,499,1208,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-FU-10004973 / Flat Face Poster Frame,Furniture / Furnishings,,24,24,3,2,1,1,1356.48,,241.91,17.83,0.3,10,-135.65,,-45.0,35.82,,486,1221,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-FU-10000758 / DAX Natural Wood-Tone Poster Frame,Furniture / Furnishings,,10,10,3,2,1,1,1027.42,,247.85,24.12,0.2,2,-38.13,,-60.0,36.0,,477,1230,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"OFF-BI-10000069 / GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Office Supplies / Binders,,16,14,3,2,1,1,867.58,,251.57,29.0,0.338,6,-64.84,,-80.0,32.5,,472,1235,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,TEC-PH-10003437 / Blue Parrot B250XT Professional Grade Wireless Bluetooth_Headset_with,Technology / Phones,,8,8,3,2,1,1,2459.67,,254.97,10.37,0.25,2,-30.0,,-16.67,12.5,,464,1243,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-AP-10003287 / Tripp Lite TLP810NET Broadband Surge for Modem/Fax,Office Supplies / Appliances,,12,12,3,2,1,1,1875.7,,260.97,13.91,0.233,2,-106.02,,-260.0,20.98,,458,1249,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-BO-10004015 / Bush Andora Bookcase, Maple/Graphite Gray Finish",Furniture / Bookcases,,18,18,3,2,1,1,6635.45,,271.18,4.09,0.167,2,-335.97,,-20.0,22.0,,445,1262,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-FU-10001588 / Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",Furniture / Furnishings,,8,8,3,2,1,1,875.4,,276.63,31.6,0.15,2,-49.61,,-42.5,43.0,,442,1265,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10004593 / Ibico Laser Imprintable Binding System Covers,Office Supplies / Binders,,16,16,3,2,1,1,2200.8,,276.67,12.57,0.363,6,-352.13,,-80.0,40.94,,441,1266,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-CH-10003846 / Hon Valutask Swivel Chairs,Furniture / Chairs,,8,8,4,3,1,1,2484.11,,278.7,11.22,0.075,2,-16.16,,-5.0,16.0,,438,1269,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,TEC-MA-10003626 / Hewlett-Packard Deskjet 6540 Color Inkjet Printer,Technology / Machines,,4,4,2,1,1,1,2792.42,,279.24,10.0,0.4,2,-32.85,,-2.0,27.14,,437,1270,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"OFF-AP-10002457 / Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",Office Supplies / Appliances,,12,12,3,2,1,1,3348.8,,293.02,8.75,0.217,2,-332.79,,-5.97,19.88,,428,1279,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10001670 / Vinyl Sectional Post Binders,Office Supplies / Binders,,22,22,4,3,1,1,1802.06,,294.06,16.32,0.418,10,-271.44,,-150.0,50.0,,427,1280,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-BO-10001519 / O'Sullivan 3-Shelf Heavy-Duty Bookcases,Furniture / Bookcases,,10,10,3,2,1,1,2238.39,,294.19,13.14,0.17,2,-90.7,,-13.19,24.0,,426,1281,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-FU-10003930 / Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,Furniture / Furnishings,,4,4,2,1,1,1,1573.8,,295.87,18.8,0.4,2,-84.99,,-45.0,27.5,,425,1282,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-FU-10004091 / Howard Miller 13"" Diameter Goldtone Round Wall Clock",Furniture / Furnishings,,8,8,2,1,1,1,1182.89,,296.66,25.08,0.2,2,-53.51,,-7.27,31.92,,424,1283,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-FU-10004848 / Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Furniture / Furnishings,,16,16,3,2,1,1,2319.68,,300.57,12.96,0.175,2,-155.25,,-75.0,30.0,,419,1288,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-CH-10003606 / SAFCO Folding Chair Trolley,Furniture / Chairs,,6,6,3,2,1,1,1410.64,,302.65,21.45,0.167,2,-5.13,,-2.86,28.0,,416,1291,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,TEC-PH-10002680 / Samsung Galaxy Note 3,Technology / Phones,,6,6,3,2,1,1,4311.8,,307.99,7.14,0.2,2,-263.99,,-16.67,30.0,,412,1295,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,TEC-PH-10001305 / Panasonic KX TS208W Corded phone,Technology / Phones,,12,12,3,2,1,1,2567.08,,309.62,12.06,0.167,2,-94.06,,-20.0,23.2,,410,1297,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-CH-10003199 / Office Star - Contemporary Task Swivel Chair,Furniture / Chairs,,12,12,4,3,1,1,3684.54,,310.74,8.43,0.183,4,-79.91,,-8.57,24.0,,409,1298,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10001765 / Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,Office Supplies / Binders,,12,12,3,2,1,1,1108.48,,315.92,28.5,0.3,4,-155.19,,-5.93,48.0,,402,1305,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-AP-10000240 / Belkin F9G930V10-GRY 9 Outlet Surge,Office Supplies / Appliances,,10,10,2,1,1,1,1540.22,,325.16,21.11,0.16,2,-109.1,,-255.0,29.0,,396,1311,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,TEC-PH-10002549 / Polycom SoundPoint IP 450 VoIP phone,Technology / Phones,,12,12,3,2,1,1,7679.24,,325.24,4.24,0.233,4,-379.44,,-0.91,7.5,,395,1312,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"OFF-BI-10003876 / Green Canvas Binder for 8-1/2"" x 14"" Sheets",Office Supplies / Binders,,10,10,4,3,1,1,1138.48,,325.28,28.57,0.26,2,-85.6,,-66.67,50.0,,394,1313,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,TEC-PH-10002890 / AT&T 17929 Lendline Telephone,Technology / Phones,,20,20,4,3,1,1,2678.21,,334.78,12.5,0.14,2,-50.67,,-0.91,18.47,,386,1321,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"OFF-AP-10002578 / Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Office Supplies / Appliances,,14,14,4,3,1,1,1858.96,,338.53,18.21,0.143,2,-105.67,,-270.0,26.0,,384,1323,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-FU-10003708 / Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Furniture / Furnishings,,12,12,4,3,1,1,2644.34,,344.49,13.03,0.133,2,-141.92,,-23.44,21.0,,380,1327,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-FU-10001473 / DAX Wood Document Frame,Furniture / Furnishings,,28,28,4,3,1,1,1679.35,,352.65,21.0,0.157,4,-72.71,,-32.88,33.66,,377,1330,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,TEC-PH-10004908 / Panasonic KX TS3282W Corded phone,Technology / Phones,,14,14,3,2,1,1,3331.61,,356.96,10.71,0.229,2,-34.0,,-16.67,12.5,,374,1333,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"OFF-ST-10003470 / Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Office Supplies / Storage,,12,12,3,2,1,1,13638.62,,363.32,2.66,0.033,2,-251.53,,-3.91,5.0,,370,1337,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10003364 / Binding Machine Supplies,Office Supplies / Binders,,18,18,3,2,1,1,1335.99,,365.21,27.34,0.189,2,-115.51,,-14.58,48.0,,369,1338,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-FU-10003535 / Howard Miller Distant Time Traveler Alarm Clock,Furniture / Furnishings,,12,12,3,2,1,1,1063.9,,384.43,36.13,0.133,2,-20.84,,-47.5,41.0,,360,1347,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-FU-10001861 / Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Furniture / Furnishings,,12,12,3,2,1,1,869.12,,394.21,45.36,0.133,2,-4.27,,-27.5,49.0,,354,1353,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-TA-10001705 / Bush Advantage Collection Round Conference Table,Furniture / Tables,,8,8,3,1,2,1,6803.2,,420.95,6.19,0.238,4,-395.44,,-43.64,16.84,,339,1368,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"OFF-BI-10001597 / Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Office Supplies / Binders,,24,24,4,3,1,1,2434.21,,431.11,17.71,0.367,10,-450.78,,-60.95,35.0,,335,1372,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,TEC-MA-10004626 / Lexmark 20R1285 X6650 Wireless All-in-One Printer,Technology / Machines,,4,4,2,1,1,1,1200.0,,436.8,36.4,0.25,2,-14.4,,-6.0,47.0,,332,1375,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-AP-10002518 / Kensington 7 Outlet MasterPiece Power Center,Office Supplies / Appliances,,10,10,3,2,1,1,5766.55,,459.19,7.96,0.2,2,-907.7,,-255.0,29.0,,325,1382,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-CH-10000749 / Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Furniture / Chairs,,4,4,2,1,1,1,4415.91,,463.31,10.49,0.1,2,-57.91,,-5.0,16.0,,321,1386,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-CH-10002647 / Situations Contoured Folding Chairs, 4/Set",Furniture / Chairs,,30,30,4,3,1,1,7282.55,,468.47,6.43,0.18,12,-191.65,,-7.14,19.64,,319,1388,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10004492 / Tuf-Vin Binders,Office Supplies / Binders,,14,14,4,3,1,1,1338.99,,468.65,35.0,0.271,4,-78.95,,-165.0,47.0,,318,1389,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-FU-10000277 / Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Furniture / Furnishings,,10,10,4,3,1,1,3370.88,,488.78,14.5,0.16,2,-151.69,,-90.0,24.0,,309,1398,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-FU-10003553 / Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",Furniture / Furnishings,,10,10,3,2,1,1,1898.05,,495.14,26.09,0.2,2,-82.52,,-50.0,40.0,,306,1401,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-FU-10001215 / Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",Furniture / Furnishings,,8,8,2,1,1,1,1362.91,,512.38,37.59,0.15,2,-31.05,,-45.0,42.0,,298,1409,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10002082 / GBC Twin Loop Wire Binding Elements,Office Supplies / Binders,,20,20,4,3,1,1,2083.33,,519.17,24.92,0.37,8,-272.9,,-150.0,32.93,,294,1413,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-FU-10004864 / Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Furniture / Furnishings,,14,14,3,2,1,1,2574.04,,525.48,20.41,0.143,2,-107.42,,-70.0,30.89,,290,1417,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
