evidence_block,grain,item,item_2,item_3,rank_label,rank_value,catalog_book_count,sold_book_count,line_count,order_count,customer_count,total_price,avg_price,secondary_value,share_pct,notes
title_lifecycle_mix,title_lifecycle,"Cities of the Plain (The Border Trilogy  #3)",incomplete_or_in_progress,,lifecycle_rank_within_title,2.0,,,2,2,2,10.27,5.135,,40.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Close Range,delivered_path,,lifecycle_rank_within_title,2.0,,,1,1,1,9.75,9.75,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Crime and Punishment,delivered_path,,lifecycle_rank_within_title,2.0,,,1,1,1,10.97,10.97,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Different Seasons,incomplete_or_in_progress,,lifecycle_rank_within_title,2.0,,,1,1,1,3.78,3.78,,20.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Dostoevsky,incomplete_or_in_progress,,lifecycle_rank_within_title,2.0,,,1,1,1,15.75,15.75,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Error humano,incomplete_or_in_progress,,lifecycle_rank_within_title,2.0,,,1,1,1,16.29,16.29,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Falling Angel,delivered_path,,lifecycle_rank_within_title,2.0,,,1,1,1,17.56,17.56,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Fantastic Mr Fox,incomplete_or_in_progress,,lifecycle_rank_within_title,2.0,,,1,1,1,19.39,19.39,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"Flight of the Nighthawks (The Darkwar Saga  #1)",incomplete_or_in_progress,,lifecycle_rank_within_title,2.0,,,1,1,1,15.96,15.96,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"Fullmetal Alchemist  Vol. 5 (Fullmetal Alchemist  #5)",incomplete_or_in_progress,,lifecycle_rank_within_title,2.0,,,1,1,1,19.12,19.12,,50.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Galápagos,cancelled_path,,lifecycle_rank_within_title,2.0,,,1,1,1,15.68,15.68,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Genetics and the Origin of Species,incomplete_or_in_progress,,lifecycle_rank_within_title,2.0,,,1,1,1,18.55,18.55,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"Gilda Joyce: Psychic Investigator (Gilda Joyce  #1)",delivered_path,,lifecycle_rank_within_title,2.0,,,1,1,1,11.23,11.23,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"Happy Are the Peace Makers (Blackie Ryan  #5)",incomplete_or_in_progress,,lifecycle_rank_within_title,2.0,,,1,1,1,5.25,5.25,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"Hard Eight (Stephanie Plum  #8)",delivered_path,,lifecycle_rank_within_title,2.0,,,1,1,1,13.15,13.15,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"Hidden Leaves (De Beers  #5)",delivered_path,,lifecycle_rank_within_title,2.0,,,1,1,1,11.01,11.01,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"How ""Natives"" Think: About Captain Cook  For Example",incomplete_or_in_progress,,lifecycle_rank_within_title,2.0,,,1,1,1,9.26,9.26,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,How to Travel with a Salmon and Other Essays,cancelled_path,,lifecycle_rank_within_title,2.0,,,1,1,1,8.47,8.47,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"Hyperion (Los Cantos de Hyperion  #1)",delivered_path,,lifecycle_rank_within_title,2.0,,,1,1,1,19.13,19.13,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Identity,cancelled_path,,lifecycle_rank_within_title,2.0,,,1,1,1,18.21,18.21,,25.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,In Pharaoh's Army: Memories of the Lost War,delivered_path,,lifecycle_rank_within_title,2.0,,,1,1,1,13.12,13.12,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"King Solomon's Mines (Allan Quatermain  #1)",delivered_path,,lifecycle_rank_within_title,2.0,,,1,1,1,18.83,18.83,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Lies My Teacher Told Me about Christopher Columbus: What Your History Books Got Wrong,incomplete_or_in_progress,,lifecycle_rank_within_title,2.0,,,1,1,1,11.8,11.8,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Life of Pi,incomplete_or_in_progress,,lifecycle_rank_within_title,2.0,,,1,1,1,15.9,15.9,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Moo  Baa  La La La!,delivered_path,,lifecycle_rank_within_title,2.0,,,1,1,1,10.81,10.81,,25.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"My Ishmael (Ishmael  #3)",incomplete_or_in_progress,,lifecycle_rank_within_title,2.0,,,1,1,1,17.13,17.13,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Nickel and Dimed: On (Not) Getting by in America,cancelled_path,,lifecycle_rank_within_title,2.0,,,1,1,1,16.6,16.6,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,O Xará,delivered_path,,lifecycle_rank_within_title,2.0,,,2,2,2,25.21,12.605,,50.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Preface to the Phenomenology of Spirit,delivered_path,,lifecycle_rank_within_title,2.0,,,1,1,1,15.74,15.74,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Raising the Bar: Ministry to Youth in the New Millennium,incomplete_or_in_progress,,lifecycle_rank_within_title,2.0,,,2,2,2,18.58,9.29,,50.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"Reversible Errors (Kindle County Legal Thriller #6)",delivered_path,,lifecycle_rank_within_title,2.0,,,1,1,1,15.76,15.76,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"Ring of Fire (Ring of Fire Anthology  #1)",delivered_path,,lifecycle_rank_within_title,2.0,,,1,1,1,13.9,13.9,,25.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Rose of No Man's Land,incomplete_or_in_progress,,lifecycle_rank_within_title,2.0,,,1,1,1,6.08,6.08,,25.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Schopenhauer: A Very Short Introduction,incomplete_or_in_progress,,lifecycle_rank_within_title,2.0,,,1,1,1,19.47,19.47,,25.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Secret for a Nightingale,delivered_path,,lifecycle_rank_within_title,2.0,,,1,1,1,19.06,19.06,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Seduction by Design,incomplete_or_in_progress,,lifecycle_rank_within_title,2.0,,,1,1,1,15.96,15.96,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,SeinLanguage,incomplete_or_in_progress,,lifecycle_rank_within_title,2.0,,,1,1,1,16.28,16.28,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Skylight Confessions,delivered_path,,lifecycle_rank_within_title,2.0,,,1,1,1,14.25,14.25,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Spares,cancelled_path,,lifecycle_rank_within_title,2.0,,,1,1,1,17.16,17.16,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Study Guide to Accompany Brunner and Suddarth's Textbook of Medical-Surgical Nursing,cancelled_path,,lifecycle_rank_within_title,2.0,,,2,2,2,16.97,8.485,,50.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,The Architecture of Happiness,cancelled_path,,lifecycle_rank_within_title,2.0,,,1,1,1,18.7,18.7,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,The Bible Cure For Diabetes,delivered_path,,lifecycle_rank_within_title,2.0,,,1,1,1,11.92,11.92,,25.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,The Bluest Eye,incomplete_or_in_progress,,lifecycle_rank_within_title,2.0,,,1,1,1,19.39,19.39,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,The Book of Five Rings,incomplete_or_in_progress,,lifecycle_rank_within_title,2.0,,,1,1,1,10.7,10.7,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,The Cat Who Walks Through Walls (The World As Myth),delivered_path,,lifecycle_rank_within_title,2.0,,,1,1,1,18.35,18.35,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,The Communist Manifesto,returned_path,,lifecycle_rank_within_title,2.0,,,1,1,1,19.56,19.56,,50.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,The Complete Works: The Revised Oxford Translation  Vol. 1,delivered_path,,lifecycle_rank_within_title,2.0,,,1,1,1,15.11,15.11,,25.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,The Dive from Clausen's Pier,delivered_path,,lifecycle_rank_within_title,2.0,,,1,1,1,17.68,17.68,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,The Door Into Summer,delivered_path,,lifecycle_rank_within_title,2.0,,,2,2,2,20.96,10.48,,40.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,The Feminine Mystique,delivered_path,,lifecycle_rank_within_title,2.0,,,1,1,1,19.91,19.91,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,The Grail: A Year Ambling & Shambling Through an Oregon Vineyard in Pursuit of the Best Pinot Noir Wine in the Whole Wild World,cancelled_path,,lifecycle_rank_within_title,2.0,,,1,1,1,14.73,14.73,,25.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,The Killer Angels,cancelled_path,,lifecycle_rank_within_title,2.0,,,1,1,1,19.36,19.36,,25.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,The Picture of Dorian Gray,delivered_path,,lifecycle_rank_within_title,2.0,,,1,1,1,15.79,15.79,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,The Prophet,delivered_path,,lifecycle_rank_within_title,2.0,,,2,2,2,29.62,14.81,,50.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,The Real Jimmy Carter: How Our Worst Ex-President Undermines American Foreign Policy  Coddles Dictators and Created the Party of Clinton and Kerry,incomplete_or_in_progress,,lifecycle_rank_within_title,2.0,,,2,2,2,25.13,12.565,,50.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"The Right Attitude to Rain (Isabel Dalhousie  #3)",delivered_path,,lifecycle_rank_within_title,2.0,,,1,1,1,18.48,18.48,,25.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,The Secret Lives of Men and Women: A PostSecret Book,delivered_path,,lifecycle_rank_within_title,2.0,,,1,1,1,5.94,5.94,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"The Shadow Rising (The Wheel of Time  #4)",delivered_path,,lifecycle_rank_within_title,2.0,,,2,2,2,20.03,10.015,,50.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,The Stone Fey,delivered_path,,lifecycle_rank_within_title,2.0,,,1,1,1,9.32,9.32,,25.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,The Suppliant Maidens/The Persians/Seven against Thebes/Prometheus Bound,delivered_path,,lifecycle_rank_within_title,2.0,,,2,2,2,7.88,3.94,,50.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"The Teeth of the Tiger (Jack Ryan Universe  #12)",delivered_path,,lifecycle_rank_within_title,2.0,,,1,1,1,2.31,2.31,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,The Wealthy Barber: Everyone's Common-Sense Guide to Becoming Financially Independent,incomplete_or_in_progress,,lifecycle_rank_within_title,2.0,,,1,1,1,12.99,12.99,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,The Working Poor: Invisible in America,incomplete_or_in_progress,,lifecycle_rank_within_title,2.0,,,1,1,1,19.49,19.49,,50.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"The Zucchini Warriors (Macdonald Hall  #5)",delivered_path,,lifecycle_rank_within_title,2.0,,,1,1,1,18.58,18.58,,25.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"Time for the Stars (Heinlein's Juveniles  #10)",incomplete_or_in_progress,,lifecycle_rank_within_title,2.0,,,1,1,1,10.63,10.63,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Tinsel,delivered_path,,lifecycle_rank_within_title,2.0,,,1,1,1,18.1,18.1,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Tortilla Flat,incomplete_or_in_progress,,lifecycle_rank_within_title,2.0,,,1,1,1,16.6,16.6,,25.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"Unicorn Point (Apprentice Adept #6)",delivered_path,,lifecycle_rank_within_title,2.0,,,1,1,1,18.69,18.69,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Watership Down,delivered_path,,lifecycle_rank_within_title,2.0,,,2,2,2,26.91,13.455,,50.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,What Life Was Like in the Jewel in the Crown: British India  AD 1600-1905,incomplete_or_in_progress,,lifecycle_rank_within_title,2.0,,,1,1,1,14.0,14.0,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Wolf Willow,cancelled_path,,lifecycle_rank_within_title,2.0,,,1,1,1,16.65,16.65,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"Writings to Young Women on Laura Ingalls Wilder: As Told By Her Family  Friends  and Neighbors (Writings to Young Women on Laura Ingalls Wilder #3)",delivered_path,,lifecycle_rank_within_title,2.0,,,1,1,1,13.85,13.85,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,犬夜叉 17,delivered_path,,lifecycle_rank_within_title,2.0,,,1,1,1,8.92,8.92,,25.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,200 Quilt Blocks: To Mix and Match,returned_path,,lifecycle_rank_within_title,3.0,,,1,1,1,4.35,4.35,,25.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Celebrations: Rituals of Peace and Prayer,cancelled_path,,lifecycle_rank_within_title,3.0,,,1,1,1,12.27,12.27,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"Cities of the Plain (The Border Trilogy  #3)",cancelled_path,,lifecycle_rank_within_title,3.0,,,1,1,1,19.53,19.53,,20.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"Flight of the Nighthawks (The Darkwar Saga  #1)",returned_path,,lifecycle_rank_within_title,3.0,,,1,1,1,13.79,13.79,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Galápagos,incomplete_or_in_progress,,lifecycle_rank_within_title,3.0,,,1,1,1,4.44,4.44,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Identity,delivered_path,,lifecycle_rank_within_title,3.0,,,1,1,1,16.8,16.8,,25.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,In Pharaoh's Army: Memories of the Lost War,cancelled_path,,lifecycle_rank_within_title,3.0,,,1,1,1,9.12,9.12,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Lies My Teacher Told Me about Christopher Columbus: What Your History Books Got Wrong,cancelled_path,,lifecycle_rank_within_title,3.0,,,1,1,1,8.57,8.57,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Life of Pi,delivered_path,,lifecycle_rank_within_title,3.0,,,1,1,1,6.3,6.3,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Nickel and Dimed: On (Not) Getting by in America,incomplete_or_in_progress,,lifecycle_rank_within_title,3.0,,,1,1,1,6.71,6.71,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,The Cat Who Walks Through Walls (The World As Myth),returned_path,,lifecycle_rank_within_title,3.0,,,1,1,1,8.5,8.5,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,The Grail: A Year Ambling & Shambling Through an Oregon Vineyard in Pursuit of the Best Pinot Noir Wine in the Whole Wild World,delivered_path,,lifecycle_rank_within_title,3.0,,,1,1,1,9.67,9.67,,25.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,The Killer Angels,incomplete_or_in_progress,,lifecycle_rank_within_title,3.0,,,1,1,1,2.79,2.79,,25.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Wolf Willow,delivered_path,,lifecycle_rank_within_title,3.0,,,1,1,1,15.94,15.94,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,犬夜叉 17,cancelled_path,,lifecycle_rank_within_title,3.0,,,1,1,1,5.92,5.92,,25.0,Lifecycle mix for top observed titles.
title_operational_baseline,title,Identity,Harper,English,title_value_rank,1.0,1,1,4,4,4,70.5,17.625,176.0,0.0934,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,Different Seasons,Futura,British English,title_value_rank,2.0,1,1,5,5,5,62.86,12.572,560.0,0.0833,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,The Prophet,Rupa & Co,English,title_value_rank,3.0,1,1,4,4,4,60.72,15.18,127.0,0.0805,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,"Cities of the Plain (The Border Trilogy  #3)",Vintage,English,title_value_rank,4.0,1,1,5,5,5,59.93,11.986,292.0,0.0794,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,"The Right Attitude to Rain (Isabel Dalhousie  #3)",Pantheon Books,English,title_value_rank,5.0,1,1,4,4,4,58.87,14.7175,276.0,0.078,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,"A Higher Justice (The Trials of Kit Shannon #5)",Bethany House Publishers,English,title_value_rank,6.0,1,1,4,4,4,57.62,14.405,303.0,0.0764,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,Watership Down,HarperPerennial,English,title_value_rank,7.0,1,1,4,4,4,57.58,14.395,479.0,0.0763,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,"The Shadow Rising (The Wheel of Time  #4)",Tom Doherty Tor Fantasy,English,title_value_rank,8.0,1,1,4,4,4,54.85,13.7125,1007.0,0.0727,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,The Architecture of Happiness,Pantheon Books,English,title_value_rank,9.0,1,1,3,3,3,53.63,17.8767,280.0,0.0711,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,Spares,HarperCollins,English,title_value_rank,10.0,1,1,3,3,3,53.34,17.78,317.0,0.0707,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,"The Raphael Affair (Jonathan Argyll  #1)",Berkley Books,English,title_value_rank,11.0,1,1,3,3,3,52.82,17.6067,257.0,0.07,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,Pies and Tarts,Time Life Medical,English,title_value_rank,12.0,1,1,4,4,4,52.53,13.1325,108.0,0.0696,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,O Xará,Companhia das Letras,Portuguese,title_value_rank,13.0,1,1,4,4,4,52.44,13.11,336.0,0.0695,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,The Real Jimmy Carter: How Our Worst Ex-President Undermines American Foreign Policy  Coddles Dictators and Created the Party of Clinton and Kerry,Regnery Publishing,English,title_value_rank,14.0,1,1,4,4,4,52.4,13.1,272.0,0.0694,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,"The Zucchini Warriors (Macdonald Hall  #5)",Scholastic,English,title_value_rank,15.0,1,1,4,4,4,52.39,13.0975,208.0,0.0694,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,SeinLanguage,Bantam,English,title_value_rank,16.0,1,1,3,3,3,52.11,17.37,180.0,0.0691,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,Full House: The Spread of Excellence from Plato to Darwin,Three Rivers Press (CA),English,title_value_rank,17.0,1,1,4,4,4,52.07,13.0175,256.0,0.069,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,Secret for a Nightingale,Ivy Books,English,title_value_rank,18.0,1,1,3,3,3,51.25,17.0833,396.0,0.0679,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,Skylight Confessions,Little Brown and Company,English,title_value_rank,19.0,1,1,3,3,3,50.42,16.8067,264.0,0.0668,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,The Stone Fey,HMH Books for Young Readers,English,title_value_rank,20.0,1,1,4,4,4,50.03,12.5075,64.0,0.0663,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,"Ring of Fire (Ring of Fire Anthology  #1)",Baen,English,title_value_rank,21.0,1,1,4,4,4,49.91,12.4775,722.0,0.0661,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,Wolf Willow,Penguin Classics,English,title_value_rank,22.0,1,1,3,3,3,49.57,16.5233,306.0,0.0657,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,The Wealthy Barber: Everyone's Common-Sense Guide to Becoming Financially Independent,Prima Lifestyles,English,title_value_rank,23.0,1,1,3,3,3,48.92,16.3067,199.0,0.0648,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,The Queen of Whale Cay: The Eccentric Story of 'Joe' Carstairs  Fastest Woman on Water,Penguin Books,English,title_value_rank,24.0,1,1,3,3,3,48.61,16.2033,256.0,0.0644,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,"The End of Days (The Earth Chronicles  #7)",William Morrow,English,title_value_rank,25.0,1,1,3,3,3,47.86,15.9533,336.0,0.0634,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,"Reversible Errors (Kindle County Legal Thriller #6)",Warner Vision,English,title_value_rank,26.0,1,1,3,3,3,47.66,15.8867,553.0,0.0632,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,"Flight of the Nighthawks (The Darkwar Saga  #1)",Harper Voyager,United States English,title_value_rank,27.0,1,1,3,3,3,47.62,15.8733,368.0,0.0631,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,Tinsel,Dell,English,title_value_rank,28.0,1,1,3,3,3,47.37,15.79,399.0,0.0628,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,"Hard Eight (Stephanie Plum  #8)",St. Martin's Press,English,title_value_rank,29.0,1,1,3,3,3,47.34,15.78,326.0,0.0627,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,Celebrations: Rituals of Peace and Prayer,Random House,English,title_value_rank,30.0,1,1,3,3,3,46.9,15.6333,128.0,0.0622,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,Anleitung zum Zickigsein,Lübbe,German,title_value_rank,31.0,1,1,4,4,4,46.78,11.695,254.0,0.062,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,Preface to the Phenomenology of Spirit,Princeton University Press,English,title_value_rank,32.0,1,1,3,3,3,46.78,15.5933,223.0,0.062,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,"The Last Book of Swords: Shieldbreaker's Story (Lost Swords  #8)",Tor Fantasy,United States English,title_value_rank,33.0,1,1,3,3,3,46.57,15.5233,255.0,0.0617,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,"Territoires (Le talisman des territoires  #2)",Laffont,French,title_value_rank,34.0,1,1,3,3,3,46.45,15.4833,556.0,0.0616,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,Close Range,Scribner,English,title_value_rank,35.0,1,1,3,3,3,46.25,15.4167,285.0,0.0613,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,Error humano,Mondadori,Spanish,title_value_rank,36.0,1,1,3,3,3,46.08,15.36,253.0,0.0611,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,Black Widow: Homecoming,Marvel,English,title_value_rank,37.0,1,1,4,4,4,45.93,11.4825,144.0,0.0609,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,"A Pinch of Snuff (Dalziel & Pascoe  #5)",Dell,English,title_value_rank,38.0,1,1,3,3,3,45.88,15.2933,336.0,0.0608,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,The Cat Who Walks Through Walls (The World As Myth),Ace Books,United States English,title_value_rank,39.0,1,1,3,3,3,45.49,15.1633,388.0,0.0603,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,Study Guide to Accompany Brunner and Suddarth's Textbook of Medical-Surgical Nursing,LWW,English,title_value_rank,40.0,1,1,4,4,4,45.45,11.3625,400.0,0.0602,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,Dostoevsky,Haus Publishing,English,title_value_rank,41.0,1,1,3,3,3,45.11,15.0367,183.0,0.0598,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,What Life Was Like in the Jewel in the Crown: British India  AD 1600-1905,Time Life Medical,English,title_value_rank,42.0,1,1,3,3,3,45.09,15.03,168.0,0.0598,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,"Time for the Stars (Heinlein's Juveniles  #10)",Tor Books,English,title_value_rank,43.0,1,1,3,3,3,44.84,14.9467,256.0,0.0594,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,Schopenhauer: A Very Short Introduction,Oxford University Press,English,title_value_rank,44.0,1,1,4,4,4,44.49,11.1225,137.0,0.059,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,Camera Lucida: Reflections on Photography,Hill and Wang,English,title_value_rank,45.0,1,1,3,3,3,44.12,14.7067,119.0,0.0585,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,The Door Into Summer,Del Rey,English,title_value_rank,46.0,1,1,5,5,5,43.49,8.698,304.0,0.0576,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,Love-Lies-Bleeding,Scribner,English,title_value_rank,47.0,1,1,3,3,3,43.22,14.4067,112.0,0.0573,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,"Wind Rider's Oath (War God  #3)",Baen,English,title_value_rank,48.0,1,1,3,3,3,43.07,14.3567,570.0,0.0571,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,200 Quilt Blocks: To Mix and Match,Krause Publications,English,title_value_rank,49.0,1,1,4,4,4,42.75,10.6875,128.0,0.0567,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,Daniel Deronda,Barnes Noble Classics,English,title_value_rank,50.0,1,1,3,3,3,42.68,14.2267,784.0,0.0566,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,"Happy Are the Peace Makers (Blackie Ryan  #5)",Jove Books,English,title_value_rank,51.0,1,1,3,3,3,42.58,14.1933,300.0,0.0564,Top titles by observed order value with catalog metadata.
title_operational_baseline,title,Falling Angel,Millipede Press,English,title_value_rank,52.0,1,1,3,3,3,42.56,14.1867,302.0,0.0564,Top titles by observed order value with catalog metadata.
